Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollMean_6,RollMean_12,RollStd_3,RollStd_6,RollStd_12,RollSum_3,RollSum_6,RollSum_12,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),et0_fao_evapotranspiration (mm),temperature_2m_mean (°C)_lag1,relative_humidity_2m_mean (%)_lag1,et0_fao_evapotranspiration (mm)_lag1
9,2005,104,313,431,160,301.3333333333333,,,135.87616911487214,,,904.0,,,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,12.15,16.245555555555555,77.53333333333333,56.922222222222224,1.9573333333333331,16.09247311827957,74.2258064516129,3.034731182795699
10,2005,3,104,313,431,282.6666666666667,228.5,,165.5969001320174,130.20714266122278,,848.0,1371.0,,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,6.165591397849462,9.508602150537634,81.2258064516129,65.15053763440861,0.9743010752688172,12.15,77.53333333333333,1.9573333333333331
11,2005,1,3,104,313,140.0,211.66666666666666,,158.10439589081645,153.8956356322904,,420.0,1270.0,,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-2.815555555555556,0.1033333333333334,80.45555555555555,68.5,0.4544444444444444,6.165591397849462,81.2258064516129,0.9743010752688172
3,2006,1,,,1,,,,,,,,,,1.0,6.123233995736766e-17,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-6.28494623655914,-2.4451612903225803,77.08602150537634,60.80645161290322,0.9090322580645162,-15.472619047619048,74.98809523809523,0.3519047619047619
4,2006,92,1,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,1.1055555555555554,6.134444444444444,71.46666666666667,51.31111111111111,1.9407777777777775,-6.28494623655914,77.08602150537634,0.9090322580645162
5,2006,106,92,1,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,9.680645161290323,15.194623655913976,69.03225806451613,48.064516129032256,3.0008602150537635,1.1055555555555554,71.46666666666667,1.9407777777777775
6,2006,256,106,92,1,66.33333333333333,,,57.01169470672954,,,199.0,,,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,14.77888888888889,20.09888888888889,66.87777777777778,44.87777777777777,3.755555555555555,9.680645161290323,69.03225806451613,3.0008602150537635
7,2006,129,256,106,92,151.33333333333334,,,90.91387866180462,,,454.0,,,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,17.18924731182796,22.30430107526881,73.0,49.25806451612903,3.7472043010752687,14.77888888888889,66.87777777777778,3.755555555555555
8,2006,49,129,256,106,163.66666666666666,,,80.78572481158618,,,491.0,,,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,14.0752688172043,18.227956989247318,74.3763440860215,53.31182795698925,2.762903225806452,17.18924731182796,73.0,3.7472043010752687
9,2006,42,49,129,256,144.66666666666666,105.5,,104.38550346352376,86.59965357898399,,434.0,633.0,,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,10.091111111111111,14.235555555555557,76.96666666666667,55.93333333333333,1.8997777777777776,14.0752688172043,74.3763440860215,2.762903225806452
10,2006,8,42,49,129,73.33333333333333,112.33333333333333,,48.33563212924117,77.88367394176201,,220.0,674.0,,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,3.9935483870967743,6.835483870967742,79.46236559139786,61.97849462365591,0.9595698924731184,10.091111111111111,76.96666666666667,1.8997777777777776
11,2006,1,8,42,49,33.0,98.33333333333333,,21.931712199461252,89.0228435103412,,99.0,590.0,,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-1.1255555555555554,1.547777777777778,82.45555555555555,70.15555555555555,0.4571111111111111,3.9935483870967743,79.46236559139786,0.9595698924731184
4,2007,37,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,0.1688888888888888,4.775555555555556,73.8,54.74444444444444,1.7503333333333333,-11.13548387096774,71.86021505376344,0.7660215053763441
5,2007,271,37,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,7.430107526881721,13.79247311827957,60.81720430107527,39.66666666666667,3.307311827956989,0.1688888888888888,73.8,1.7503333333333333
6,2007,319,271,37,,,,,,,,,,,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,14.533333333333331,20.516666666666666,64.46666666666667,41.54444444444445,3.981888888888889,7.430107526881721,60.81720430107527,3.307311827956989
7,2007,63,319,271,37,209.0,,,150.87743370033837,,,627.0,,,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.258064516129032,20.278494623655916,73.38709677419355,49.86021505376344,3.471075268817204,14.533333333333331,64.46666666666667,3.981888888888889
8,2007,192,63,319,271,217.66666666666666,,,136.07840876984613,,,653.0,,,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,14.043010752688174,18.53333333333333,75.87096774193549,54.04301075268817,2.662365591397849,15.258064516129032,73.38709677419355,3.471075268817204
9,2007,26,192,63,319,191.33333333333334,,,128.00130207671066,,,574.0,,,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,10.50111111111111,14.955555555555556,75.94444444444444,57.15555555555556,1.903888888888889,14.043010752688174,75.87096774193549,2.662365591397849
10,2007,28,26,192,63,93.66666666666667,151.33333333333334,,87.14547224803673,127.01915865989153,,281.0,908.0,,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,6.344086021505376,9.880645161290325,80.11827956989247,63.344086021505376,1.0843010752688174,10.50111111111111,75.94444444444444,1.903888888888889
11,2007,3,28,26,192,82.0,149.83333333333334,,95.26804291051646,128.68164852327118,,246.0,899.0,,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-3.644444444444445,-0.868888888888889,78.84444444444445,65.65555555555555,0.5141111111111111,6.344086021505376,80.11827956989247,1.0843010752688174
4,2008,33,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,0.6133333333333333,5.305555555555555,75.62222222222222,57.06666666666667,1.7746666666666668,-12.379569892473118,70.53763440860214,0.7591397849462365
5,2008,77,33,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,6.087096774193548,11.332258064516129,68.86021505376344,46.13978494623656,2.669032258064516,0.6133333333333333,75.62222222222222,1.7746666666666668
6,2008,36,77,33,,,,,,,,,,,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,13.85777777777778,18.772222222222226,75.14444444444445,53.64444444444444,3.1795555555555555,6.087096774193548,68.86021505376344,2.669032258064516
7,2008,18,36,77,33,48.666666666666664,,,24.583192089989723,,,146.0,,,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.962365591397848,20.426881720430107,77.68817204301075,56.60215053763441,3.081505376344086,13.85777777777778,75.14444444444445,3.1795555555555555
8,2008,35,18,36,77,43.666666666666664,,,30.237945256470937,,,131.0,,,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.934408602150535,20.33655913978495,78.65591397849462,58.45161290322581,2.813333333333333,15.962365591397848,77.68817204301075,3.081505376344086
9,2008,12,35,18,36,29.666666666666668,,,10.115993936995674,,,89.0,,,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,10.99222222222222,15.493333333333334,76.08888888888889,56.44444444444444,1.972555555555556,15.934408602150535,78.65591397849462,2.813333333333333
10,2008,9,12,35,18,21.666666666666668,35.166666666666664,,11.930353445448848,22.745695563484297,,65.0,211.0,,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,4.270967741935484,7.465591397849463,79.82795698924731,62.15053763440861,0.9547311827956988,10.99222222222222,76.08888888888889,1.972555555555556
11,2008,2,9,12,35,18.666666666666668,31.166666666666668,,14.224392195567908,25.182665996012215,,56.0,187.0,,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-2.033333333333333,0.4488888888888888,80.0,67.57777777777777,0.4871111111111111,4.270967741935484,79.82795698924731,0.9547311827956988
3,2009,1,,,2,,,,,,,,,,1.0,6.123233995736766e-17,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-10.402150537634409,-4.893548387096774,71.46236559139786,53.97849462365591,0.8531182795698924,-14.678571428571429,76.28571428571429,0.3869047619047619
4,2009,105,1,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-0.4555555555555556,4.087777777777777,73.23333333333333,54.36666666666667,1.6516666666666666,-10.402150537634409,71.46236559139786,0.8531182795698924
5,2009,94,105,1,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,4.380645161290323,9.598924731182796,69.47311827956989,48.17204301075269,2.361935483870968,-0.4555555555555556,73.23333333333333,1.6516666666666666
6,2009,195,94,105,1,66.66666666666667,,,57.13434460404121,,,200.0,,,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,13.93,19.016666666666666,69.5,47.18888888888889,3.6566666666666663,4.380645161290323,69.47311827956989,2.361935483870968
7,2009,21,195,94,105,131.33333333333334,,,55.410588639116014,,,394.0,,,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.726881720430107,19.76236559139785,78.63440860215053,59.15053763440861,2.840752688172043,13.93,69.5,3.6566666666666663
8,2009,26,21,195,94,103.33333333333333,,,87.37467215007638,,,310.0,,,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,14.633333333333333,18.937634408602158,76.52688172043011,55.193548387096776,2.6593548387096773,15.726881720430107,78.63440860215053,2.840752688172043
9,2009,32,26,21,195,80.66666666666667,73.66666666666667,,99.0471268302788,72.72321958402767,,242.0,442.0,,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,11.001111111111111,15.26,75.98888888888888,55.67777777777778,2.073,14.633333333333333,76.52688172043011,2.6593548387096773
10,2009,2,32,26,21,26.333333333333332,78.83333333333333,,5.507570547286263,67.43713121616832,,79.0,473.0,,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,2.5365591397849463,5.174193548387097,79.53763440860214,63.0752688172043,0.8315053763440861,11.001111111111111,75.98888888888888,2.073
11,2009,7,2,32,26,20.0,61.666666666666664,,15.874507866387603,72.37310734428021,,60.0,370.0,,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,0.2588888888888889,2.8655555555555554,80.56666666666666,65.6,0.5860000000000001,2.5365591397849463,79.53763440860214,0.8315053763440861
3,2010,11,,,7,,,,,,,,,,1.0,6.123233995736766e-17,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-5.867741935483871,-0.9032258064516128,72.89247311827957,53.94623655913978,1.1008602150537634,-8.733333333333333,80.80952380952381,0.4742857142857142
4,2010,108,11,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,1.958888888888889,6.482222222222222,69.44444444444444,49.8,1.971111111111111,-5.867741935483871,72.89247311827957,1.1008602150537634
5,2010,251,108,11,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,9.323655913978495,15.063440860215056,63.46236559139785,40.97849462365591,3.348817204301075,1.958888888888889,69.44444444444444,1.971111111111111
6,2010,154,251,108,11,123.33333333333333,,,120.73248665265423,,,370.0,,,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,12.791111111111112,18.006666666666668,63.22222222222221,40.01111111111111,3.630555555555556,9.323655913978495,63.46236559139785,3.348817204301075
7,2010,89,154,251,108,171.0,,,72.99999999999999,,,513.0,,,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,17.38279569892473,22.118279569892472,73.66666666666666,51.236559139784944,3.5135483870967743,12.791111111111112,63.22222222222221,3.630555555555556
8,2010,95,89,154,251,164.66666666666666,,,81.52504727587302,,,494.0,,,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,16.068817204301077,20.75698924731183,75.96774193548387,54.73118279569893,2.8518279569892475,17.38279569892473,73.66666666666666,3.5135483870967743
9,2010,21,95,89,154,112.66666666666667,118.0,,35.92121007612815,79.87990986474655,,338.0,708.0,,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,10.77888888888889,14.1,78.86666666666666,59.91111111111111,1.711666666666667,16.068817204301077,75.96774193548387,2.8518279569892475
10,2010,7,21,95,89,68.33333333333333,119.66666666666667,,41.10150037812889,77.26232372034056,,205.0,718.0,,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,3.712903225806452,6.662365591397849,78.06451612903226,60.473118279569896,1.015268817204301,10.77888888888889,78.86666666666666,1.711666666666667
11,2010,4,7,21,95,41.0,102.83333333333333,,47.28636167014751,90.22730554918894,,123.0,617.0,,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-2.06,0.8233333333333334,80.07777777777778,66.03333333333333,0.5441111111111111,3.712903225806452,78.06451612903226,1.015268817204301
4,2011,4,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-2.1711111111111108,2.6266666666666665,72.85555555555555,52.488888888888894,1.5726666666666669,-10.361290322580643,73.56989247311827,0.7980645161290322
5,2011,63,4,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,6.153763440860215,11.430107526881722,73.51612903225806,51.903225806451616,2.516774193548387,-2.1711111111111108,72.85555555555555,1.5726666666666669
6,2011,75,63,4,,,,,,,,,,,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,13.84,19.434444444444445,67.92222222222223,45.54444444444445,3.6864444444444446,6.153763440860215,73.51612903225806,2.516774193548387
7,2011,71,75,63,4,47.333333333333336,,,38.00438571182717,,,142.0,,,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,16.96451612903226,21.96236559139785,69.83870967741936,45.892473118279575,3.837849462365592,13.84,67.92222222222223,3.6864444444444446
8,2011,58,71,75,63,69.66666666666667,,,6.1101009266077675,,,209.0,,,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.79462365591398,19.93010752688172,77.02150537634408,55.04301075268817,2.8097849462365594,16.96451612903226,69.83870967741936,3.837849462365592
9,2011,29,58,71,75,68.0,,,8.888194417315574,,,204.0,,,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,11.874444444444444,16.176666666666666,76.53333333333333,56.53333333333333,2.0503333333333336,15.79462365591398,77.02150537634408,2.8097849462365594
10,2011,26,29,58,71,52.666666666666664,50.0,,21.50193789716018,27.770487932336394,,158.0,300.0,,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,5.875268817204301,9.2752688172043,76.82795698924731,59.494623655913976,1.2012903225806453,11.874444444444444,76.53333333333333,2.0503333333333336
11,2011,5,26,29,58,37.666666666666664,53.666666666666664,,17.672954855748742,21.1439510656525,,113.0,322.0,,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-0.6377777777777779,2.1744444444444446,81.06666666666666,67.15555555555555,0.531,5.875268817204301,76.82795698924731,1.2012903225806453
3,2012,14,,,5,,,,,,,,,,1.0,6.123233995736766e-17,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-5.702150537634408,-0.7021505376344087,73.40860215053763,56.58064516129032,1.055268817204301,-14.459770114942527,76.02298850574712,0.4194252873563218
4,2012,113,14,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-1.2355555555555555,3.27,68.28888888888888,50.2,1.720888888888889,-5.702150537634408,73.40860215053763,1.055268817204301
5,2012,181,113,14,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,7.911827956989247,13.59462365591398,69.3225806451613,48.01075268817204,2.8804301075268817,-1.2355555555555555,68.28888888888888,1.720888888888889
6,2012,94,181,113,14,102.66666666666667,,,83.97817176703322,,,308.0,,,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.303333333333336,20.84777777777778,68.1888888888889,47.43333333333333,3.8882222222222222,7.911827956989247,69.3225806451613,2.8804301075268817
7,2012,268,94,181,113,129.33333333333334,,,45.742030271221395,,,388.0,,,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.932258064516128,20.905376344086022,71.90322580645162,50.2258064516129,3.468279569892473,15.303333333333336,68.1888888888889,3.8882222222222222
8,2012,86,268,94,181,181.0,,,87.0,,,543.0,,,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.85483870967742,20.021505376344084,77.17204301075269,55.32258064516129,2.723978494623656,15.932258064516128,71.90322580645162,3.468279569892473
9,2012,32,86,268,94,149.33333333333334,126.0,,102.84616343516824,87.77926862306403,,448.0,756.0,,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,10.958888888888888,15.018888888888888,77.9,58.44444444444444,1.859222222222222,15.85483870967742,77.17204301075269,2.723978494623656
10,2012,7,32,86,268,128.66666666666666,129.0,,123.65004380643516,83.38345159562557,,386.0,774.0,,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,5.261290322580645,8.43010752688172,81.29032258064517,65.65591397849462,0.9163440860215054,10.958888888888888,77.9,1.859222222222222
11,2012,3,7,32,86,41.666666666666664,111.33333333333333,,40.377386410382414,97.4877770116167,,125.0,668.0,,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-2.6322222222222225,0.2988888888888889,75.7,61.75555555555556,0.5494444444444445,5.261290322580645,81.29032258064517,0.9163440860215054
4,2013,64,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-1.8877777777777776,2.7444444444444445,73.6,56.05555555555556,1.5334444444444444,-5.166666666666666,76.91397849462366,0.9335483870967742
5,2013,164,64,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,7.364516129032259,12.90537634408602,70.47311827956989,48.66666666666667,2.7961290322580643,-1.8877777777777776,73.6,1.5334444444444444
6,2013,89,164,64,,,,,,,,,,,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,12.873333333333331,18.23555555555556,67.4888888888889,44.977777777777774,3.540888888888889,7.364516129032259,70.47311827956989,2.7961290322580643
7,2013,138,89,164,64,105.66666666666667,,,52.04164998665332,,,317.0,,,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,16.924731182795696,22.23548387096774,69.21505376344085,45.98924731182796,3.9606451612903215,12.873333333333331,67.4888888888889,3.540888888888889
8,2013,40,138,89,164,130.33333333333334,,,38.083242158898884,,,391.0,,,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.067741935483872,19.21720430107527,77.93548387096774,56.83870967741935,2.648924731182796,16.924731182795696,69.21505376344085,3.9606451612903215
9,2013,15,40,138,89,89.0,,,49.000000000000014,,,267.0,,,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,10.296666666666663,14.82,76.78888888888888,58.01111111111111,1.8846666666666667,15.067741935483872,77.93548387096774,2.648924731182796
10,2013,15,15,40,138,64.33333333333333,85.0,,65.01025560119984,57.32713144750955,,193.0,510.0,,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,5.451612903225806,8.538709677419355,80.29032258064517,61.62365591397849,1.0504301075268816,10.296666666666663,76.78888888888888,1.8846666666666667
11,2013,3,15,15,40,23.333333333333332,76.83333333333333,,14.433756729740827,64.01692484543995,,70.0,461.0,,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-4.066666666666666,-1.3744444444444446,78.33333333333333,65.88888888888889,0.5061111111111111,5.451612903225806,80.29032258064517,1.0504301075268816
4,2014,14,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-2.3766666666666665,2.2122222222222225,73.52222222222221,55.62222222222223,1.476,-15.0752688172043,68.8494623655914,0.6908602150537635
5,2014,57,14,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,7.326881720430107,12.218279569892472,74.78494623655915,53.37634408602151,2.6378494623655917,-2.3766666666666665,73.52222222222221,1.476
6,2014,72,57,14,,,,,,,,,,,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,14.984444444444446,20.326666666666664,68.43333333333334,45.77777777777778,3.7427777777777775,7.326881720430107,74.78494623655915,2.6378494623655917
7,2014,66,72,57,14,47.666666666666664,,,30.105370506494907,,,143.0,,,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.59247311827957,19.86989247311828,74.6774193548387,54.32258064516129,3.14505376344086,14.984444444444446,68.43333333333334,3.7427777777777775
8,2014,67,66,72,57,65.0,,,7.549834435270757,,,195.0,,,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,16.25161290322581,20.837634408602156,75.89247311827957,53.70967741935484,2.9695698924731184,15.59247311827957,74.6774193548387,3.14505376344086
9,2014,11,67,66,72,68.33333333333333,,,3.2145502536643353,,,205.0,,,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,9.915555555555557,14.227777777777778,76.93333333333334,56.31111111111111,1.7892222222222225,16.25161290322581,75.89247311827957,2.9695698924731184
10,2014,5,11,67,66,48.0,47.833333333333336,,32.046840717924134,27.80947080882178,,144.0,287.0,,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,6.041935483870967,9.11505376344086,80.51612903225806,63.88172043010753,1.0051612903225806,9.915555555555557,76.93333333333334,1.7892222222222225
11,2014,4,5,11,67,27.666666666666668,46.333333333333336,,34.19551627528576,30.144098372097826,,83.0,278.0,,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-5.4077777777777785,-2.448888888888889,75.96666666666667,62.077777777777776,0.5077777777777778,6.041935483870967,80.51612903225806,1.0051612903225806
4,2015,29,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-2.2777777777777777,2.6166666666666667,73.12222222222222,53.333333333333336,1.6094444444444445,-12.70215053763441,69.21505376344085,0.7665591397849463
5,2015,213,29,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,6.704301075268818,12.518279569892472,70.02150537634408,48.36559139784946,2.6619354838709675,-2.2777777777777777,73.12222222222222,1.6094444444444445
6,2015,46,213,29,,,,,,,,,,,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,12.555555555555555,17.93777777777778,69.64444444444445,47.35555555555556,3.378222222222222,6.704301075268818,70.02150537634408,2.6619354838709675
7,2015,40,46,213,29,96.0,,,101.68087332433765,,,288.0,,,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.933333333333334,20.74301075268817,76.40860215053763,55.913978494623656,3.1882795698924733,12.555555555555555,69.64444444444445,3.378222222222222
8,2015,30,40,46,213,99.66666666666667,,,98.19538346242828,,,299.0,,,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,16.236559139784944,20.20752688172043,80.56989247311827,61.03225806451613,2.590752688172043,15.933333333333334,76.40860215053763,3.1882795698924733
9,2015,21,30,40,46,38.666666666666664,,,8.082903768654877,,,116.0,,,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,13.685555555555556,18.166666666666668,75.95555555555555,56.24444444444444,2.2791111111111118,16.236559139784944,80.56989247311827,2.590752688172043
10,2015,9,21,30,40,30.333333333333332,63.166666666666664,,9.504384952922276,73.92811824107731,,91.0,379.0,,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,2.282795698924731,5.482795698924731,76.3763440860215,58.903225806451616,0.9904301075268818,13.685555555555556,75.95555555555555,2.2791111111111118
11,2015,3,9,21,30,20.0,59.833333333333336,,10.535653752852841,76.19295680485637,,60.0,359.0,,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-1.0222222222222224,1.8577777777777775,79.27777777777779,66.06666666666666,0.5387777777777778,2.282795698924731,76.3763440860215,0.9904301075268818
12,2015,1,3,9,21,11.0,24.833333333333332,,9.165151389911804,17.01078089526503,,33.0,149.0,,-2.4492935982947064e-16,1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-5.930107526881721,-3.3086021505376344,82.72043010752688,72.76344086021506,0.2789247311827957,-1.0222222222222224,79.27777777777779,0.5387777777777778
3,2016,1,,1,3,,,,,,,,,,1.0,6.123233995736766e-17,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-10.27741935483871,-5.496774193548387,72.70967741935483,55.096774193548384,0.8447311827956989,-16.313793103448276,73.10344827586206,0.3757471264367816
4,2016,88,1,,1,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-6.017777777777778,-0.9800000000000002,68.47777777777779,50.3,1.541,-10.27741935483871,72.70967741935483,0.8447311827956989
5,2016,124,88,1,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,7.367741935483871,13.346236559139786,70.3763440860215,48.25806451612903,2.8896774193548387,-6.017777777777778,68.47777777777779,1.541
