temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_mean (km/h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),Year,Month,Jurisdiction_raw
0.5301075268817205,3.1333333333333333,81.75268817204302,69.58064516129032,1.4462365591397848,3.817204301075269,14.088172043010752,19.46666666666667,203.2258064516129,0.5836559139784946,2000,10,Northwest Territories
-8.158888888888889,-5.706666666666666,86.72222222222221,80.95555555555555,0.6288888888888889,1.7888888888888888,9.97888888888889,14.542222222222222,190.85555555555555,0.1233333333333333,2000,11,Northwest Territories
-26.23548387096774,-23.65913978494624,75.64516129032258,72.47311827956989,0.2483870967741935,0.8064516129032258,10.290322580645162,13.995698924731183,207.8172043010753,0.0488172043010752,2000,12,Northwest Territories
-15.202150537634408,-12.583870967741936,82.3763440860215,77.79569892473118,0.4032258064516129,1.3225806451612905,10.806451612903226,15.340860215053764,172.21505376344086,0.0851612903225806,2001,1,Northwest Territories
-20.86547619047619,-16.901190476190475,75.97619047619048,67.54761904761905,0.1833333333333333,1.2142857142857142,10.565476190476192,14.276190476190475,219.6190476190476,0.1672619047619047,2001,2,Northwest Territories
-12.965591397849462,-8.394623655913978,77.0,64.10752688172043,0.7688172043010753,2.7419354838709675,11.948387096774193,16.206451612903226,198.05376344086025,0.478494623655914,2001,3,Northwest Territories
-2.83,2.364444444444445,74.65555555555555,56.333333333333336,0.3977777777777778,0.9777777777777776,11.856666666666666,16.308888888888887,151.7111111111111,1.4297777777777776,2001,4,Northwest Territories
4.966666666666667,9.8,72.54838709677419,52.236559139784944,1.281720430107527,3.193548387096774,12.79247311827957,18.04408602150537,163.91397849462365,2.278387096774193,2001,5,Northwest Territories
12.935555555555556,17.665555555555557,58.44444444444444,39.37777777777777,0.3888888888888889,0.6555555555555556,10.18222222222222,15.09,132.95555555555555,4.044777777777778,2001,6,Northwest Territories
17.83225806451613,22.17096774193548,68.2258064516129,46.892473118279575,1.8516129032258064,3.021505376344086,11.282795698924732,15.898924731182795,164.16129032258064,3.749032258064516,2001,7,Northwest Territories
15.167741935483871,19.270967741935483,74.97849462365592,55.064516129032256,3.024731182795699,4.720430107526882,12.466666666666669,17.309677419354838,194.01075268817203,2.509677419354839,2001,8,Northwest Territories
11.122222222222224,14.675555555555556,76.51111111111112,58.88888888888889,1.6644444444444446,3.811111111111111,12.715555555555556,17.71333333333333,165.57777777777775,1.6594444444444445,2001,9,Northwest Territories
0.6720430107526882,2.967741935483871,80.13978494623656,66.96774193548387,0.6021505376344086,1.9784946236559136,11.23225806451613,16.29032258064516,190.91397849462365,0.5731182795698925,2001,10,Northwest Territories
-7.807777777777778,-5.411111111111111,85.24444444444445,79.55555555555556,0.8111111111111111,2.9777777777777774,11.66111111111111,15.906666666666666,158.11111111111111,0.158,2001,11,Northwest Territories
-19.446236559139788,-16.330107526881722,80.17204301075269,77.13978494623656,0.4913978494623656,1.6021505376344083,10.658064516129032,14.390322580645162,171.40860215053763,0.0620430107526881,2001,12,Northwest Territories
-22.944086021505377,-20.32688172043011,77.30107526881721,72.93548387096774,0.0978494623655914,0.3763440860215054,9.563440860215056,12.943010752688172,197.78494623655916,0.0639784946236559,2002,1,Northwest Territories
-20.070238095238096,-16.233333333333334,76.10714285714286,67.88095238095238,0.4119047619047619,1.7023809523809526,9.852380952380951,14.126190476190477,200.44047619047615,0.1655952380952381,2002,2,Northwest Territories
-18.437634408602158,-14.127956989247313,72.95698924731182,60.236559139784944,0.1387096774193548,0.5591397849462366,10.312903225806451,14.096774193548388,238.55913978494624,0.3897849462365592,2002,3,Northwest Territories
-8.632222222222222,-3.901111111111111,72.7,55.266666666666666,0.3355555555555555,1.2,11.627777777777776,16.38111111111111,193.83333333333331,1.0951111111111111,2002,4,Northwest Territories
0.7989247311827957,5.688172043010753,66.53763440860214,47.33333333333333,0.8258064516129032,2.182795698924731,11.06236559139785,15.94516129032258,171.6989247311828,2.3061290322580645,2002,5,Northwest Territories
12.618888888888888,18.21,61.4,38.81111111111111,0.7666666666666667,1.6222222222222222,10.381111111111112,15.78,171.1,3.9343333333333335,2002,6,Northwest Territories
16.149462365591397,20.30430107526881,70.23655913978494,49.94623655913978,2.793548387096774,4.247311827956989,12.244086021505376,18.12903225806452,169.82795698924733,3.4346236559139784,2002,7,Northwest Territories
13.406451612903227,17.6247311827957,73.51612903225806,52.17204301075269,2.026881720430108,3.193548387096774,11.332258064516129,16.48494623655914,213.4193548387097,2.4898924731182794,2002,8,Northwest Territories
8.675555555555555,11.765555555555554,74.42222222222222,56.25555555555556,1.2166666666666666,3.2555555555555555,13.292222222222222,18.012222222222224,217.7888888888889,1.5626666666666666,2002,9,Northwest Territories
-2.083870967741935,0.6752688172043012,78.45161290322581,63.903225806451616,0.7784946236559139,2.505376344086021,12.188172043010752,16.727956989247314,193.51612903225808,0.5538709677419354,2002,10,Northwest Territories
-9.314444444444444,-6.526666666666667,85.08888888888889,79.53333333333333,0.5477777777777778,2.066666666666667,10.71,15.268888888888888,192.2888888888889,0.1414444444444444,2002,11,Northwest Territories
-12.259139784946235,-9.625806451612902,85.48387096774194,81.6236559139785,0.4741935483870968,1.6021505376344087,10.744086021505376,14.36989247311828,172.24731182795696,0.064516129032258,2002,12,Northwest Territories
-23.694623655913983,-20.39569892473118,76.59139784946237,72.33333333333334,0.1612903225806451,0.5806451612903226,10.572043010752688,14.743010752688171,214.1720430107527,0.0704301075268817,2003,1,Northwest Territories
-25.008333333333333,-20.633333333333333,73.30952380952381,65.28571428571429,0.1476190476190476,0.8095238095238094,8.47857142857143,12.066666666666666,186.30952380952385,0.1201190476190476,2003,2,Northwest Territories
-16.089247311827958,-11.620430107526882,74.38709677419355,61.32258064516129,0.3817204301075269,1.4301075268817205,10.744086021505376,15.123655913978494,171.59139784946237,0.455268817204301,2003,3,Northwest Territories
-1.6777777777777778,2.853333333333333,75.37777777777778,58.31111111111111,0.5244444444444445,1.2,11.71888888888889,15.844444444444443,120.44444444444444,1.4638888888888888,2003,4,Northwest Territories
5.811827956989248,11.688172043010754,63.40860215053764,41.2258064516129,1.1129032258064515,2.1505376344086025,11.93978494623656,16.90215053763441,147.46236559139783,2.924731182795699,2003,5,Northwest Territories
11.94111111111111,16.982222222222223,67.92222222222223,44.88888888888889,1.0822222222222222,2.1444444444444444,10.563333333333333,15.49888888888889,167.7,3.302111111111111,2003,6,Northwest Territories
17.546236559139786,21.858064516129037,64.3010752688172,43.24731182795699,1.2763440860215052,1.935483870967742,11.010752688172042,15.667741935483871,177.70967741935485,3.973655913978495,2003,7,Northwest Territories
15.74516129032258,20.25268817204301,70.2258064516129,48.58064516129032,1.896774193548387,3.397849462365591,12.16021505376344,17.82903225806452,202.0967741935484,3.025376344086021,2003,8,Northwest Territories
9.28,12.68222222222222,73.58888888888889,52.95555555555556,0.8477777777777777,2.455555555555556,12.444444444444445,17.761111111111113,195.82222222222225,1.6895555555555557,2003,9,Northwest Territories
3.7591397849462367,6.303225806451613,83.02150537634408,68.70967741935483,0.875268817204301,2.4086021505376345,10.89032258064516,15.188172043010754,206.68817204301075,0.6555913978494624,2003,10,Northwest Territories
-11.08,-7.985555555555555,81.16666666666667,73.9,0.3488888888888889,1.3555555555555556,12.204444444444444,16.43111111111111,230.12222222222223,0.1751111111111111,2003,11,Northwest Territories
-15.938709677419356,-12.86451612903226,80.95698924731182,77.06451612903226,0.3301075268817204,1.6774193548387095,11.259139784946235,15.14516129032258,179.89247311827958,0.0889247311827957,2003,12,Northwest Territories
-27.238709677419354,-24.63978494623656,73.69892473118279,69.7741935483871,0.4182795698924731,1.967741935483871,10.683870967741935,13.93978494623656,203.06451612903223,0.0584946236559139,2004,1,Northwest Territories
-18.616091954022988,-14.596551724137932,77.75862068965517,69.9080459770115,0.1954022988505747,0.67816091954023,9.895402298850572,14.041379310344826,183.05747126436785,0.1724137931034483,2004,2,Northwest Territories
-15.55268817204301,-10.259139784946235,74.08602150537634,61.17204301075269,0.3860215053763441,1.5376344086021505,11.601075268817205,16.672043010752688,198.83870967741936,0.4980645161290322,2004,3,Northwest Territories
-5.201111111111112,-0.3799999999999999,72.95555555555555,57.17777777777778,0.4811111111111111,1.5666666666666669,11.605555555555556,16.755555555555556,191.6,1.240222222222222,2004,4,Northwest Territories
0.256989247311828,4.72258064516129,64.0215053763441,46.24731182795699,0.2956989247311828,1.3870967741935485,11.038709677419355,16.659139784946237,172.7741935483871,2.1001075268817204,2004,5,Northwest Territories
10.55888888888889,16.696666666666665,58.16666666666666,36.333333333333336,0.2455555555555555,0.788888888888889,10.584444444444443,15.865555555555556,140.07777777777775,3.958666666666667,2004,6,Northwest Territories
18.065591397849463,23.06666666666667,56.87096774193548,36.903225806451616,0.5795698924731182,1.0430107526881718,10.37741935483871,15.720430107526882,156.6236559139785,4.4850537634408605,2004,7,Northwest Territories
13.36774193548387,17.68064516129032,64.12903225806451,43.02150537634409,0.6602150537634409,1.5913978494623655,10.591397849462364,15.233333333333334,184.0967741935484,2.8287096774193548,2004,8,Northwest Territories
7.02,10.627777777777776,73.24444444444445,53.86666666666667,1.4044444444444444,2.811111111111111,13.898888888888887,18.90111111111111,214.66666666666663,1.503777777777778,2004,9,Northwest Territories
-1.1440860215053763,1.5419354838709676,77.97849462365592,64.9784946236559,0.7397849462365591,2.1505376344086025,11.387096774193548,16.061290322580643,179.10752688172042,0.5568817204301075,2004,10,Northwest Territories
-10.64222222222222,-7.701111111111111,80.38888888888889,73.02222222222221,0.3155555555555555,1.5,10.858888888888888,15.453333333333337,193.26666666666668,0.1958888888888889,2004,11,Northwest Territories
-23.521505376344088,-20.679569892473115,76.26881720430109,72.41935483870968,0.610752688172043,2.021505376344086,10.861290322580643,14.729032258064516,189.1075268817204,0.0626881720430107,2004,12,Northwest Territories
-23.641935483870967,-20.490322580645163,75.43010752688173,70.3978494623656,0.7989247311827957,2.924731182795699,11.589247311827956,15.762365591397849,219.82795698924733,0.0812903225806451,2005,1,Northwest Territories
-19.875,-16.233333333333334,77.52380952380952,69.14285714285714,0.3809523809523809,1.3095238095238095,9.479761904761904,13.572619047619048,187.14285714285717,0.1666666666666666,2005,2,Northwest Territories
-11.78494623655914,-7.397849462365592,78.36559139784947,65.11827956989248,0.4172043010752688,1.4193548387096775,9.980645161290322,14.175268817204302,158.01075268817203,0.5409677419354838,2005,3,Northwest Territories
-0.2955555555555554,3.925555555555556,76.11111111111111,58.988888888888894,0.4488888888888889,1.4333333333333331,12.486666666666668,17.17222222222222,131.85555555555555,1.5052222222222222,2005,4,Northwest Territories
3.959139784946237,9.808602150537634,66.58064516129032,47.87096774193548,0.3935483870967742,0.9247311827956988,12.344086021505374,16.379569892473118,115.58064516129032,2.6321505376344083,2005,5,Northwest Territories
11.76777777777778,16.66888888888889,65.84444444444445,45.12222222222223,1.1455555555555557,2.111111111111111,10.731111111111112,15.826666666666666,155.16666666666666,3.523333333333333,2005,6,Northwest Territories
16.03548387096774,20.101075268817205,66.96774193548387,46.38709677419355,1.750537634408602,2.774193548387097,9.996774193548388,14.995698924731183,185.95698924731184,3.620430107526882,2005,7,Northwest Territories
13.803225806451612,17.783870967741933,72.66666666666666,52.2258064516129,1.889247311827957,3.333333333333333,12.946236559139784,18.677419354838708,212.94623655913975,2.5905376344086024,2005,8,Northwest Territories
7.671111111111111,10.688888888888888,79.67777777777778,60.61111111111112,1.9722222222222223,4.344444444444445,11.46,16.36888888888889,190.5,1.2617777777777777,2005,9,Northwest Territories
2.064516129032258,4.880645161290323,81.66666666666666,70.05376344086021,0.724731182795699,1.4731182795698927,12.872043010752687,17.791397849462363,187.4731182795699,0.6341935483870967,2005,10,Northwest Territories
-6.6577777777777785,-4.125555555555556,83.44444444444444,75.75555555555555,0.6288888888888889,2.4,11.83,16.848888888888887,191.14444444444445,0.1924444444444444,2005,11,Northwest Territories
-11.331182795698924,-9.329032258064515,85.68817204301075,82.23655913978494,0.3559139784946236,1.3333333333333337,9.995698924731183,14.105376344086022,153.59139784946237,0.0670967741935483,2005,12,Northwest Territories
-19.20107526881721,-16.28279569892473,80.61290322580645,76.88172043010753,0.175268817204301,0.989247311827957,8.749462365591398,12.5,188.44086021505376,0.0580645161290322,2006,1,Northwest Territories
-15.213095238095235,-11.423809523809524,78.90476190476191,70.23809523809524,0.3642857142857142,1.2619047619047616,12.090476190476192,16.257142857142856,202.14285714285717,0.2184523809523809,2006,2,Northwest Territories
-9.113978494623655,-5.217204301075269,79.69892473118279,67.0752688172043,0.3634408602150537,1.903225806451613,11.903225806451612,15.568817204301077,177.5698924731183,0.5938709677419355,2006,3,Northwest Territories
0.42,5.861111111111112,73.43333333333334,54.56666666666667,0.711111111111111,1.5888888888888888,12.298888888888888,17.483333333333334,168.03333333333333,1.7633333333333332,2006,4,Northwest Territories
7.620430107526882,12.372043010752687,69.03225806451613,48.236559139784944,0.6935483870967742,2.096774193548387,11.290322580645162,15.68494623655914,149.39784946236557,2.6516129032258067,2006,5,Northwest Territories
15.762222222222222,20.694444444444446,64.24444444444444,43.488888888888894,1.8022222222222224,3.055555555555556,11.604444444444445,16.864444444444445,164.94444444444443,4.085333333333334,2006,6,Northwest Territories
17.20752688172043,21.46344086021505,64.50537634408603,42.204301075268816,1.1903225806451612,2.075268817204301,9.97741935483871,14.78064516129032,191.80645161290323,3.8055913978494624,2006,7,Northwest Territories
15.91505376344086,20.063440860215056,71.6236559139785,48.55913978494623,1.6086021505376344,3.0,10.378494623655914,15.058064516129033,175.06451612903226,2.813978494623656,2006,8,Northwest Territories
11.348888888888888,15.16777777777778,74.5,56.58888888888889,0.7900000000000001,1.9888888888888887,11.148888888888887,15.53888888888889,159.2,1.7862222222222222,2006,9,Northwest Territories
1.2870967741935484,3.5580645161290323,76.12903225806451,61.68817204301075,0.3763440860215054,1.8064516129032255,12.629032258064516,17.234408602150538,200.74193548387095,0.7109677419354838,2006,10,Northwest Territories
-15.327777777777778,-12.893333333333334,79.92222222222222,74.27777777777779,0.9233333333333332,3.744444444444445,12.091111111111111,16.398888888888887,177.7222222222222,0.1447777777777777,2006,11,Northwest Territories
-12.21505376344086,-9.029032258064516,82.75268817204302,76.52688172043011,0.2451612903225806,1.010752688172043,12.486021505376344,17.638709677419353,204.66666666666669,0.1205376344086021,2006,12,Northwest Territories
-18.9,-15.823655913978492,79.64516129032258,74.87096774193549,0.3365591397849462,1.2795698924731185,11.6247311827957,16.548387096774192,205.4193548387097,0.0876344086021505,2007,1,Northwest Territories
-23.798809523809524,-20.28690476190476,74.17857142857143,66.58333333333333,0.25,1.1547619047619049,9.98809523809524,13.116666666666664,204.8809523809524,0.1414285714285714,2007,2,Northwest Territories
-16.48494623655914,-12.00967741935484,73.65591397849462,60.5268817204301,0.6731182795698925,2.4838709677419355,10.636559139784946,14.929032258064517,179.3010752688172,0.4762365591397849,2007,3,Northwest Territories
-1.5988888888888888,2.9466666666666668,75.34444444444445,56.96666666666667,0.4411111111111111,1.4666666666666666,12.326666666666666,16.11777777777778,131.4777777777778,1.5067777777777778,2007,4,Northwest Territories
5.97741935483871,11.35483870967742,69.01075268817205,47.0,0.832258064516129,2.268817204301075,11.638709677419357,16.723655913978494,146.0,2.592258064516129,2007,5,Northwest Territories
13.364444444444445,18.22222222222222,51.45555555555556,33.21111111111112,0.2144444444444444,0.6777777777777777,11.201111111111112,16.666666666666668,142.23333333333332,4.415666666666667,2007,6,Northwest Territories
18.95268817204301,23.3,63.62365591397849,42.73118279569893,1.9010752688172043,2.6021505376344085,11.204301075268816,15.919354838709678,157.81720430107526,4.094516129032258,2007,7,Northwest Territories
12.994623655913978,16.38494623655914,69.27956989247312,49.01075268817204,1.310752688172043,3.1720430107526885,11.105376344086022,16.340860215053763,222.72043010752688,2.545268817204301,2007,8,Northwest Territories
6.275555555555555,9.421111111111111,78.3,58.4,2.5711111111111107,4.622222222222222,11.323333333333332,15.98,143.36666666666667,1.198,2007,9,Northwest Territories
2.302150537634408,4.980645161290322,81.29032258064517,68.41935483870968,0.8064516129032256,2.0,12.708602150537631,17.721505376344087,192.53763440860217,0.6718279569892474,2007,10,Northwest Territories
-9.577777777777778,-6.973333333333334,84.75555555555555,78.66666666666667,0.6533333333333334,2.811111111111111,11.828888888888889,16.066666666666666,179.83333333333334,0.1418888888888889,2007,11,Northwest Territories
-20.47849462365592,-18.28924731182796,78.6774193548387,75.09677419354838,0.2806451612903226,1.5053763440860215,9.827956989247312,13.451612903225806,169.4516129032258,0.0589247311827956,2007,12,Northwest Territories
-23.21505376344086,-20.03763440860215,77.01075268817205,72.26881720430109,0.3645161290322581,1.7311827956989247,10.33010752688172,14.306451612903226,198.76344086021507,0.069247311827957,2008,1,Northwest Territories
-24.644827586206898,-21.27816091954023,73.13793103448276,64.95402298850576,0.3988505747126437,1.6896551724137931,10.32528735632184,14.040229885057473,170.86206896551724,0.1489655172413793,2008,2,Northwest Territories
-16.178494623655915,-11.578494623655914,73.68817204301075,60.193548387096776,0.1903225806451612,1.053763440860215,9.980645161290322,13.95483870967742,179.27956989247312,0.4875268817204301,2008,3,Northwest Territories
-5.5922222222222215,-0.551111111111111,71.24444444444445,53.58888888888889,0.4477777777777778,1.3666666666666667,12.462222222222222,17.252222222222223,146.33333333333334,1.327888888888889,2008,4,Northwest Territories
6.662365591397849,12.30215053763441,61.03225806451613,40.86021505376344,0.7118279569892473,1.7526881720430108,11.99032258064516,16.612903225806452,136.48387096774192,3.160215053763441,2008,5,Northwest Territories
13.465555555555556,18.73444444444444,62.577777777777776,39.22222222222222,1.3266666666666669,2.488888888888889,10.475555555555555,15.286666666666669,169.35555555555555,3.973555555555556,2008,6,Northwest Territories
18.226881720430107,22.3752688172043,60.84946236559139,40.58064516129032,0.6978494623655914,1.2473118279569897,11.193548387096774,15.86451612903226,191.63440860215056,4.314623655913978,2008,7,Northwest Territories
16.39677419354839,20.774193548387096,70.74193548387096,50.344086021505376,1.927956989247312,3.408602150537634,12.067741935483872,16.963440860215055,198.58064516129036,2.941935483870968,2008,8,Northwest Territories
7.439999999999999,11.018888888888888,78.08888888888889,59.11111111111111,2.521111111111111,4.3,11.97111111111111,17.02,184.2888888888889,1.2867777777777778,2008,9,Northwest Territories
3.2010752688172044,6.312903225806451,80.0752688172043,65.83870967741936,1.19247311827957,2.956989247311828,12.618279569892474,18.161290322580644,175.8709677419355,0.7213978494623656,2008,10,Northwest Territories
-6.381111111111111,-4.3422222222222215,88.3,83.63333333333334,0.9122222222222224,3.633333333333333,11.262222222222222,15.546666666666663,147.36666666666667,0.1287777777777777,2008,11,Northwest Territories
-24.47741935483871,-21.881720430107528,76.29032258064517,73.50537634408602,0.3483870967741935,1.6666666666666663,10.168817204301076,13.304301075268818,220.26881720430103,0.0562365591397849,2008,12,Northwest Territories
-23.45376344086021,-20.79032258064516,75.33333333333334,70.73118279569891,0.4784946236559139,2.247311827956989,10.735483870967744,14.689247311827955,194.3763440860215,0.0801075268817204,2009,1,Northwest Territories
-21.692857142857143,-17.583333333333332,74.92857142857143,66.52380952380953,0.2369047619047619,1.1547619047619049,10.051190476190476,14.303571428571429,189.70238095238096,0.1536904761904762,2009,2,Northwest Territories
-17.613978494623655,-12.989247311827958,72.3978494623656,59.6989247311828,0.3774193548387096,1.6344086021505375,11.66451612903226,16.291397849462367,176.53763440860217,0.4389247311827957,2009,3,Northwest Territories
-2.557777777777778,1.7433333333333332,76.36666666666666,59.22222222222222,0.7233333333333334,2.066666666666667,10.77,15.367777777777778,174.6,1.3375555555555556,2009,4,Northwest Territories
2.6258064516129034,8.149462365591399,63.892473118279575,43.87096774193548,0.4043010752688171,1.086021505376344,10.55483870967742,15.751612903225809,136.7956989247312,2.5518279569892472,2009,5,Northwest Territories
11.183333333333334,16.49222222222222,68.16666666666667,46.6,1.5799999999999998,2.7777777777777777,10.354444444444445,15.477777777777778,139.44444444444443,3.383555555555555,2009,6,Northwest Territories
15.427956989247312,19.76451612903226,69.40860215053763,47.655913978494624,1.719354838709677,2.731182795698925,9.38494623655914,14.394623655913978,184.3978494623656,3.5389247311827954,2009,7,Northwest Territories
15.731182795698926,20.19677419354839,69.8494623655914,48.64516129032258,1.1655913978494623,2.4516129032258065,11.45483870967742,16.510752688172044,161.16129032258064,2.876559139784946,2009,8,Northwest Territories
12.424444444444443,15.898888888888887,77.67777777777778,61.58888888888889,1.5244444444444445,3.322222222222222,12.773333333333332,18.39555555555556,183.87777777777777,1.632,2009,9,Northwest Territories
0.2182795698924731,2.2053763440860217,79.61290322580645,65.98924731182795,0.3720430107526881,1.989247311827957,11.158064516129032,15.119354838709675,176.86021505376343,0.5580645161290323,2009,10,Northwest Territories
-7.796666666666667,-5.14,84.76666666666667,78.64444444444445,0.8322222222222223,3.1333333333333333,10.973333333333333,15.53,163.0111111111111,0.168,2009,11,Northwest Territories
-20.695698924731182,-17.83225806451613,77.97849462365592,73.90322580645162,0.1193548387096774,0.5483870967741935,11.608602150537637,15.3752688172043,221.4731182795699,0.0744086021505376,2009,12,Northwest Territories
-21.716129032258063,-19.094623655913978,77.09677419354838,72.6021505376344,0.6494623655913978,1.7419354838709675,10.290322580645162,14.044086021505375,179.32258064516128,0.0759139784946236,2010,1,Northwest Territories
-14.352380952380951,-11.15,80.96428571428571,72.96428571428571,0.0714285714285714,0.2619047619047619,10.078571428571427,12.951190476190476,157.0952380952381,0.2094047619047619,2010,2,Northwest Territories
-6.753763440860215,-2.093548387096774,76.2258064516129,61.193548387096776,0.0516129032258064,0.3333333333333333,11.83010752688172,16.280645161290323,188.83870967741936,0.7349462365591397,2010,3,Northwest Territories
1.8711111111111112,7.186666666666667,71.81111111111112,53.52222222222223,0.3866666666666667,1.188888888888889,12.25,16.934444444444445,138.3,1.9078888888888887,2010,4,Northwest Territories
5.2494623655913975,10.505376344086022,66.44086021505376,45.096774193548384,0.943010752688172,2.172043010752688,10.496774193548386,15.168817204301076,136.78494623655914,2.65,2010,5,Northwest Territories
14.585555555555556,19.566666666666663,57.78888888888889,37.21111111111111,1.2111111111111112,1.8666666666666667,11.343333333333334,16.474444444444444,162.54444444444442,4.2443333333333335,2010,6,Northwest Territories
17.926881720430107,21.97741935483871,69.63440860215053,48.204301075268816,1.3763440860215057,2.7849462365591395,10.06021505376344,15.13548387096774,218.5913978494624,3.676559139784946,2010,7,Northwest Territories
15.880645161290325,19.44516129032258,71.82795698924731,50.27956989247312,2.2913978494623657,3.591397849462366,10.772043010752688,15.47741935483871,163.60215053763443,2.7576344086021503,2010,8,Northwest Territories
8.815555555555555,12.035555555555556,78.98888888888888,59.36666666666667,1.1700000000000002,3.533333333333333,10.0,14.518888888888888,179.47777777777776,1.366,2010,9,Northwest Territories
2.670967741935484,5.289247311827957,78.11827956989247,65.18279569892474,0.8494623655913978,2.204301075268817,12.711827956989248,17.32903225806452,174.5698924731183,0.7860215053763441,2010,10,Northwest Territories
-9.14,-6.271111111111111,78.97777777777779,70.72222222222221,0.2533333333333333,1.3666666666666667,11.903333333333332,16.413333333333334,213.27777777777777,0.2557777777777777,2010,11,Northwest Territories
-20.16774193548387,-17.58709677419355,79.11827956989247,76.05376344086021,0.6086021505376344,2.7311827956989245,10.589247311827956,14.044086021505375,164.5698924731183,0.0613978494623655,2010,12,Northwest Territories
-25.625806451612902,-23.01397849462365,75.59139784946237,71.65591397849462,0.3182795698924731,1.0430107526881722,9.356989247311828,12.641935483870968,175.93548387096774,0.0562365591397849,2011,1,Northwest Territories
-19.927380952380958,-16.101190476190474,75.03571428571429,66.44047619047619,0.3023809523809523,1.5833333333333337,12.452380952380953,17.295238095238094,235.41666666666669,0.1727380952380952,2011,2,Northwest Territories
-15.996774193548386,-11.626881720430108,75.11827956989247,61.59139784946236,0.1118279569892473,0.5376344086021506,9.651612903225804,12.805376344086024,174.2258064516129,0.5218279569892473,2011,3,Northwest Territories
-5.3788888888888895,-0.64,74.68888888888888,57.488888888888894,0.1466666666666666,0.7999999999999999,9.726666666666668,14.524444444444445,169.95555555555558,1.2343333333333333,2011,4,Northwest Territories
7.146236559139785,12.789247311827957,61.784946236559136,42.344086021505376,0.2473118279569892,0.7096774193548387,11.597849462365591,16.33440860215054,113.63440860215051,3.286989247311828,2011,5,Northwest Territories
13.168888888888889,18.273333333333333,57.6,37.66666666666666,0.9222222222222224,1.6555555555555557,11.072222222222225,16.115555555555556,145.72222222222223,3.971,2011,6,Northwest Territories
18.17849462365591,22.11290322580645,68.63440860215053,48.0,1.6204301075268817,2.7526881720430105,9.858064516129032,14.44516129032258,160.95698924731184,3.6484946236559135,2011,7,Northwest Territories
15.868817204301076,19.50752688172043,72.96774193548387,52.483870967741936,2.312903225806452,4.526881720430108,11.026881720430106,15.706451612903225,194.55913978494624,2.7198924731182794,2011,8,Northwest Territories
11.776666666666667,15.703333333333337,70.77777777777779,51.34444444444444,0.4033333333333333,1.1,12.373333333333331,18.475555555555555,199.87777777777777,2.0268888888888887,2011,9,Northwest Territories
3.468817204301075,5.860215053763441,83.35483870967742,68.6021505376344,0.4827956989247312,1.881720430107527,11.859139784946237,16.55483870967742,172.0752688172043,0.5855913978494623,2011,10,Northwest Territories
-11.837777777777776,-9.295555555555556,81.1,75.04444444444445,0.7622222222222222,2.411111111111111,11.786666666666664,16.24888888888889,212.53333333333333,0.1661111111111111,2011,11,Northwest Territories
-15.212903225806452,-11.601075268817205,81.30107526881721,76.89247311827957,0.4838709677419355,1.3655913978494625,11.82258064516129,16.677419354838708,194.2043010752688,0.1002150537634408,2011,12,Northwest Territories
-20.06881720430108,-16.993548387096773,77.20430107526882,71.73118279569891,0.375268817204301,1.5268817204301075,12.089247311827956,16.612903225806452,208.51612903225808,0.0967741935483871,2012,1,Northwest Territories
-15.063218390804597,-11.066666666666666,79.11494252873564,70.26436781609196,0.0551724137931034,0.4022988505747127,10.763218390804598,14.97126436781609,169.17241379310346,0.2114942528735632,2012,2,Northwest Territories
-13.391397849462363,-9.051612903225807,76.51612903225806,63.61290322580645,0.6215053763440861,2.021505376344086,10.908602150537636,15.035483870967743,174.16129032258064,0.5037634408602151,2012,3,Northwest Territories
-3.9722222222222223,0.8,75.15555555555555,58.03333333333333,0.4677777777777778,1.2444444444444445,12.264444444444443,16.20777777777778,141.16666666666666,1.420111111111111,2012,4,Northwest Territories
7.720430107526882,13.107526881720432,63.75268817204301,43.31182795698925,0.6881720430107526,1.5806451612903225,11.801075268817204,16.79569892473118,137.17204301075267,3.127741935483871,2012,5,Northwest Territories
14.416666666666666,18.725555555555555,60.84444444444445,41.27777777777778,0.8211111111111111,1.8888888888888888,10.97111111111111,15.983333333333333,133.17777777777778,4.016777777777778,2012,6,Northwest Territories
20.23225806451613,24.901075268817205,60.66666666666667,38.83870967741935,1.156989247311828,2.129032258064516,9.89784946236559,15.23225806451613,185.16129032258064,4.5173118279569895,2012,7,Northwest Territories
17.47204301075269,21.738709677419354,69.68817204301075,47.94623655913978,2.143010752688172,3.053763440860215,11.853763440860217,17.040860215053762,194.5698924731183,3.0765591397849463,2012,8,Northwest Territories
12.416666666666666,16.463333333333335,72.76666666666667,53.45555555555556,1.348888888888889,2.211111111111111,12.27888888888889,17.946666666666665,201.34444444444443,1.9432222222222224,2012,9,Northwest Territories
0.3139784946236559,2.4516129032258065,79.64516129032258,65.6989247311828,1.3118279569892473,4.516129032258065,12.195698924731182,16.480645161290322,198.9247311827957,0.5847311827956989,2012,10,Northwest Territories
-15.153333333333334,-12.47,81.52222222222221,76.33333333333333,0.7166666666666667,2.5,10.931111111111113,15.062222222222225,206.9888888888889,0.1165555555555555,2012,11,Northwest Territories
