Jurisdiction,Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollStd_3,RollSum_3,is_summer,Month_sin,Month_cos,temperature_2m_mean (°C)_lag1,relative_humidity_2m_mean (%)_lag1,relative_humidity_2m_min (%)_lag1,et0_fao_evapotranspiration (mm)_lag1,temperature_2m_max (°C)_lag1
British Columbia,12,2009,2,5,49,337,130.33333333333334,180.32563138204557,391.0,0,-2.4492935982947064e-16,1.0,3.412903225806452,73.9247311827957,51.98924731182796,1.006989247311828,7.534408602150537
British Columbia,1,2010,2,2,5,49,18.666666666666668,26.312227829156317,56.0,0,0.49999999999999994,0.8660254037844387,-0.2822222222222221,78.78888888888888,63.62222222222223,0.5412222222222223,3.03
British Columbia,2,2010,2,2,2,5,3.0,1.7320508075982837,9.0,0,0.8660254037844386,0.5000000000000001,-11.144086021505377,76.65591397849462,65.89247311827957,0.2296774193548387,-7.046236559139785
British Columbia,3,2010,30,2,2,2,2.0,0.0,6.0,0,1.0,6.123233995736766e-17,-5.353763440860215,79.46236559139786,68.6774193548387,0.3439784946236559,-1.9182795698924733
British Columbia,4,2010,135,30,2,2,11.333333333333334,16.165807537312553,34.0,0,0.8660254037844387,-0.4999999999999998,-2.314285714285714,80.10714285714286,65.04761904761905,0.6765476190476191,2.145238095238095
British Columbia,5,2010,91,135,30,2,55.666666666666664,70.11656960614523,167.0,0,0.49999999999999994,-0.8660254037844387,1.6795698924731182,66.30107526881721,43.6989247311828,1.5507526881720433,7.098924731182795
British Columbia,6,2010,132,91,135,30,85.33333333333333,52.72886622461549,256.0,1,1.2246467991473532e-16,-1.0,5.753333333333333,57.94444444444444,32.12222222222222,2.6358888888888887,11.984444444444446
British Columbia,7,2010,826,132,91,135,119.33333333333333,24.58319208999066,358.0,1,-0.4999999999999997,-0.8660254037844388,9.491397849462366,57.33333333333333,33.0,3.338602150537634,15.221505376344089
British Columbia,8,2010,392,826,132,91,349.6666666666667,413.0258264725503,1049.0,1,-0.8660254037844385,-0.5000000000000004,14.447777777777778,58.3,32.855555555555554,4.2764444444444445,20.425555555555555
British Columbia,9,2010,52,392,826,132,450.0,350.6165997211197,1350.0,0,-1.0,-1.8369701987210297e-16,18.374193548387098,51.204301075268816,26.49462365591398,4.803870967741935,25.283870967741933
British Columbia,10,2010,54,52,392,826,423.3333333333333,387.9501686213491,1270.0,0,-0.8660254037844386,0.5000000000000001,17.31935483870968,58.12903225806452,31.956989247311828,3.7144086021505376,23.387096774193548
British Columbia,11,2010,11,54,52,392,166.0,195.7242958858199,498.0,0,-0.5000000000000004,0.8660254037844384,10.645555555555555,72.03333333333333,44.75555555555556,2.0084444444444447,15.97
British Columbia,12,2010,4,11,54,52,39.0,24.269322199024067,117.0,0,-2.4492935982947064e-16,1.0,7.402150537634409,72.3978494623656,49.88172043010753,1.4146236559139784,12.189247311827955
British Columbia,1,2011,2,4,11,54,23.0,27.073972741362677,69.0,0,0.49999999999999994,0.8660254037844387,-2.996666666666667,75.3,59.37777777777778,0.5384444444444444,0.8344444444444447
British Columbia,2,2011,2,2,4,11,5.666666666666667,4.725815626258597,17.0,0,0.8660254037844386,0.5000000000000001,-8.678494623655915,81.78494623655915,70.29032258064517,0.2375268817204301,-4.956989247311828
British Columbia,3,2011,9,2,2,4,2.6666666666666665,1.1547005384043163,8.0,0,1.0,6.123233995736766e-17,-7.972043010752688,80.09677419354838,68.3978494623656,0.2964516129032258,-4.082795698924731
British Columbia,4,2011,48,9,2,2,4.333333333333333,4.041451884334454,13.0,0,0.8660254037844387,-0.4999999999999998,-8.703571428571427,72.0,54.36904761904761,0.5546428571428571,-3.316666666666667
British Columbia,5,2011,67,48,9,2,19.666666666666668,24.785748593362758,59.0,0,0.49999999999999994,-0.8660254037844387,-3.4591397849462364,74.51612903225806,51.61290322580645,1.1641935483870969,1.7731182795698923
British Columbia,6,2011,68,67,48,9,41.333333333333336,29.56912804486082,124.0,1,1.2246467991473532e-16,-1.0,2.2444444444444445,66.55555555555556,41.23333333333333,2.1598888888888887,7.224444444444445
British Columbia,7,2011,115,68,67,48,61.0,11.269427669586102,183.0,1,-0.4999999999999997,-0.8660254037844388,9.735483870967744,65.9784946236559,39.36559139784946,3.112043010752688,15.711827956989248
British Columbia,8,2011,223,115,68,67,83.33333333333333,27.428695436228036,250.0,1,-0.8660254037844385,-0.5000000000000004,13.645555555555555,66.38888888888889,41.2,3.6103333333333336,19.314444444444444
British Columbia,9,2011,107,223,115,68,135.33333333333334,79.47536305883312,406.0,0,-1.0,-1.8369701987210297e-16,15.382795698924731,66.76344086021506,42.96774193548387,3.6803225806451616,20.872043010752687
