Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollMean_6,RollMean_12,RollStd_3,RollStd_6,RollStd_12,RollSum_3,RollSum_6,RollSum_12,is_summer,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),et0_fao_evapotranspiration (mm),temperature_2m_mean (°C)_lag1,relative_humidity_2m_mean (%)_lag1,et0_fao_evapotranspiration (mm)_lag1,summer_temp,summer_dryness,summer_lag,pre_summer_heat,spring_dryness
8,2011,1,11,7,25,14.333333333333334,,,9.451631252505216,,,43.0,,,1,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,17.602150537634408,21.24301075268817,82.64516129032258,64.27956989247312,2.737849462365592,18.011827956989247,78.2258064516129,3.5526881720430104,21.24301075268817,0.04194037226157141,11,51.965663082437274,8.317702508960572
3,2012,8,,,,,,,,,,,,,0,1.0,6.123233995736766e-17,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,-1.710752688172043,3.551612903225806,68.81720430107528,50.01075268817204,1.560752688172043,-4.648387096774194,77.6021505376344,0.4606451612903225,0.0,0.0,,17.20928315412187,2.8249856630824373
4,2012,189,8,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,3.64,8.635555555555555,70.82222222222222,49.88888888888889,2.080888888888889,-1.710752688172043,68.81720430107528,1.560752688172043,0.0,0.0,0,9.540465949820792,2.9659534050179213
5,2012,49,189,8,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,10.346236559139786,15.016129032258064,74.24731182795698,53.236559139784944,2.8727956989247314,3.64,70.82222222222222,2.080888888888889,0.0,0.0,0,11.58824372759857,4.102286738351255
6,2012,22,49,189,8,82.0,,,94.90521587352299,,,246.0,,,1,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,14.264444444444443,18.65333333333333,78.91111111111111,59.53333333333333,3.250555555555556,10.346236559139786,74.24731182795698,2.8727956989247314,18.65333333333333,0.05369860499265787,49,27.20329749103943,6.514437275985664
7,2012,26,22,49,189,86.66666666666667,,,89.6455985162313,,,260.0,,,1,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,18.41182795698925,22.491397849462366,74.24731182795698,54.59139784946236,3.825913978494624,14.264444444444443,78.91111111111111,3.250555555555556,22.491397849462366,0.06882205029013541,22,42.305017921146955,8.204240143369177
8,2012,28,26,22,49,32.333333333333336,,,14.571661996262895,,,97.0,,,1,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,19.283870967741933,23.346236559139783,79.19354838709677,59.784946236559136,3.1973118279569896,18.41182795698925,74.24731182795698,3.825913978494624,23.346236559139783,0.052600389173889976,26,56.16086021505376,9.949265232974911
9,2012,12,28,26,22,25.333333333333332,53.666666666666664,,3.0550504633036875,67.60078895003124,,76.0,322.0,,0,-1.0,-1.8369701987210297e-16,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,14.252222222222224,18.136666666666667,76.68888888888888,58.64444444444444,2.2985555555555552,19.283870967741933,79.19354838709677,3.1973118279569896,0.0,0.0,0,64.49096774193548,10.27378136200717
10,2012,3,12,28,26,22.0,54.333333333333336,,8.717797887081268,67.07806397524205,,66.0,326.0,,0,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,8.13225806451613,11.3752688172043,78.73118279569891,62.25806451612903,1.2818279569892472,14.252222222222224,76.68888888888888,2.2985555555555552,0.0,0.0,0,63.97430107526882,9.321781362007169
11,2012,1,3,12,28,14.333333333333334,23.333333333333332,,12.662279942148325,15.692885861646493,,43.0,140.0,,0,-0.5000000000000004,0.8660254037844384,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,1.1888888888888889,4.017777777777778,72.36666666666666,56.65555555555556,0.8548888888888889,8.13225806451613,78.73118279569891,1.2818279569892472,0.0,0.0,0,52.858172043010754,6.777695340501793
3,2013,3,,1,3,,,,,,,,,,0,1.0,6.123233995736766e-17,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,-2.4322580645161294,0.8032258064516129,78.53763440860214,63.0,1.0411827956989246,-4.508602150537634,78.2258064516129,0.4726881720430107,0.0,0.0,,14.458637992831544,2.609405017921147
4,2013,176,3,,1,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,1.9544444444444444,6.455555555555555,71.04444444444445,50.266666666666666,2.057777777777778,-2.4322580645161294,78.53763440860214,1.0411827956989246,0.0,0.0,0,3.886594982078857,2.3687598566308243
5,2013,123,176,3,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,9.65483870967742,14.849462365591398,77.36559139784947,56.03225806451613,2.603870967741936,1.9544444444444444,71.04444444444445,2.057777777777778,0.0,0.0,0,6.324372759856634,3.5716487455197132
6,2013,7,123,176,3,100.66666666666667,,,88.63595959503871,,,302.0,,,1,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,13.97,18.32888888888889,77.46666666666667,58.46666666666667,3.090222222222222,9.65483870967742,77.36559139784947,2.603870967741936,18.32888888888889,0.05196562032884903,123,22.10824372759857,5.7028315412186386
7,2013,34,7,123,176,102.0,,,86.43494663618415,,,306.0,,,1,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,19.38279569892473,23.780645161290323,73.91397849462366,53.97849462365591,4.005806451612903,13.97,77.46666666666667,3.090222222222222,23.780645161290323,0.07286133385487972,7,39.633906810035846,7.751870967741937
8,2013,7,34,7,123,54.666666666666664,,,60.6987094865561,,,164.0,,,1,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,17.19677419354839,21.36989247311828,79.26881720430109,59.3010752688172,3.2190322580645163,19.38279569892473,73.91397849462366,4.005806451612903,21.36989247311828,0.05338266761768902,34,56.95899641577061,9.699899641577062
10,2013,3,,7,34,,,,,,,,,,0,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,7.606451612903226,11.38494623655914,74.70967741935483,55.72043010752689,1.5750537634408603,13.364444444444445,79.58888888888889,2.009888888888889,0.0,0.0,,62.67831541218638,9.234727598566309
4,2014,39,,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,1.1544444444444444,5.182222222222222,77.14444444444445,59.4,1.6887777777777775,-8.61505376344086,70.51612903225806,0.9340860215053765,0.0,0.0,,-5.727132616487451,2.2027311827957
5,2014,79,39,,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,7.355913978494623,11.694623655913976,80.01075268817205,61.59139784946236,2.264301075268817,1.1544444444444444,77.14444444444445,1.6887777777777775,0.0,0.0,0,-4.570465949820784,2.9735089605734775
6,2014,20,79,39,,,,,,,,,,,1,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,15.1,19.82333333333333,76.01111111111112,55.18888888888889,3.434555555555556,7.355913978494623,80.01075268817205,2.264301075268817,19.82333333333333,0.06112517302748666,79,12.810179211469535,4.887164874551972
7,2014,16,20,79,39,46.0,,,30.116440692751194,,,138.0,,,1,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,19.996774193548383,24.37956989247312,76.41935483870968,55.096774193548384,4.01,15.1,76.01111111111112,3.434555555555556,24.37956989247312,0.07148361127084531,20,36.70017921146953,7.3876344086021515
8,2014,12,16,20,79,38.333333333333336,,,35.27510926040249,,,115.0,,,1,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,17.44731182795699,21.168817204301074,82.65591397849462,64.13978494623656,2.8706451612903225,19.996774193548383,76.41935483870968,4.01,21.168817204301074,0.044068999669858035,16,55.89752688172043,9.708856630824375
9,2014,9,12,16,20,16.0,,,4.00000000000003,,,48.0,,,0,-1.0,-1.8369701987210297e-16,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,13.40111111111111,17.534444444444443,74.55555555555556,56.12222222222223,2.4788888888888887,17.44731182795699,82.65591397849462,2.8706451612903225,0.0,0.0,0,65.37172043010753,10.31520071684588
10,2014,5,9,12,16,12.333333333333334,29.166666666666668,,3.511884584284287,26.603884428155656,,37.0,175.0,,0,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,8.559139784946236,11.78064516129032,80.02150537634408,64.35483870967742,1.2919354838709678,13.40111111111111,74.55555555555556,2.4788888888888887,0.0,0.0,0,63.082831541218646,9.359534050179212
4,2015,3,,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,-0.2855555555555555,3.648888888888889,76.62222222222222,58.833333333333336,1.5407777777777778,-7.138709677419355,69.49462365591398,1.1188172043010751,0.0,0.0,,-1.6117204301075239,2.179763440860216
5,2015,165,3,,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,9.940860215053764,15.695698924731182,70.25806451612904,46.60215053763441,3.19763440860215,-0.2855555555555555,76.62222222222222,1.5407777777777778,0.0,0.0,0,-0.19949820788530115,3.034541218637994
6,2015,3,165,3,,,,,,,,,,,1,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,13.095555555555556,17.173333333333336,74.11111111111111,54.977777777777774,3.162222222222222,9.940860215053764,70.25806451612904,3.19763440860215,17.173333333333336,0.056490670901151244,165,17.010179211469538,5.857229390681004
7,2015,22,3,165,3,57.0,,,93.53074360871938,,,171.0,,,1,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,17.363440860215054,21.44731182795699,76.82795698924731,57.58064516129032,3.497956989247312,13.095555555555556,74.11111111111111,3.162222222222222,21.44731182795699,0.0597118208516887,3,36.51792114695341,7.9006344086021505
8,2015,11,22,3,165,63.333333333333336,,,88.55694966140904,,,190.0,,,1,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,19.33010752688172,23.43548387096774,79.70967741935483,59.15053763440861,3.3951612903225805,17.363440860215054,76.82795698924731,3.497956989247312,23.43548387096774,0.056444404719342145,22,54.316344086021516,9.857813620071685
9,2015,15,11,22,3,12.0,,,9.539392014169408,,,36.0,,,0,-1.0,-1.8369701987210297e-16,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,15.97111111111111,20.72888888888889,74.91111111111111,55.85555555555556,2.775,19.33010752688172,79.70967741935483,3.3951612903225805,0.0,0.0,0,62.05612903225807,10.055340501792115
10,2015,3,15,11,22,16.0,36.5,,5.567764362829945,63.37112907310391,,48.0,219.0,,0,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,5.834408602150538,9.813978494623656,72.87096774193549,53.17204301075269,1.4549462365591397,15.97111111111111,74.91111111111111,2.775,0.0,0.0,0,65.61168458781363,9.668118279569892
4,2016,151,,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,1.0355555555555551,5.942222222222223,66.03333333333333,46.08888888888889,2.1425555555555555,-5.390322580645161,72.06451612903226,1.035698924731183,0.0,0.0,,4.425053763440864,2.258236559139786
5,2016,55,151,,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,9.09462365591398,14.172043010752688,75.96774193548387,55.60215053763441,2.6806451612903226,1.0355555555555551,66.03333333333333,2.1425555555555555,0.0,0.0,0,5.557275985663087,3.6187921146953412
6,2016,25,55,151,,,,,,,,,,,1,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,14.223333333333333,18.52555555555556,75.64444444444445,58.03333333333333,3.338333333333333,9.09462365591398,75.96774193548387,2.6806451612903226,18.52555555555556,0.056549971767363066,55,19.59598566308244,5.858899641577062
7,2016,10,25,55,151,77.0,,,65.81793068761733,,,231.0,,,1,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,17.982795698924733,22.22903225806452,78.05376344086021,58.354838709677416,3.5004301075268818,14.223333333333333,75.64444444444445,3.338333333333333,22.22903225806452,0.058974637681159424,25,38.63982078853047,8.161534050179212
8,2016,25,10,25,55,30.0,,,22.9128784747792,,,90.0,,,1,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,18.05483870967742,22.176344086021505,77.45161290322581,58.193548387096776,3.1410752688172043,17.982795698924733,78.05376344086021,3.5004301075268818,22.176344086021505,0.053064486830154405,10,54.926630824372765,9.519408602150538
9,2016,12,25,10,25,20.0,,,8.660254037844387,,,60.0,,,0,-1.0,-1.8369701987210297e-16,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,14.101111111111113,18.026666666666664,76.33333333333333,58.31111111111111,2.3577777777777778,18.05483870967742,77.45161290322581,3.1410752688172043,0.0,0.0,0,62.930931899641585,9.97983870967742
10,2016,7,12,25,10,15.666666666666666,46.333333333333336,,8.144527815247077,53.73887481764633,,47.0,278.0,,0,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,8.393548387096773,12.140860215053763,76.7741935483871,58.95698924731183,1.5111827956989246,14.101111111111113,76.33333333333333,2.3577777777777778,0.0,0.0,0,62.43204301075269,8.999283154121866
4,2017,16,,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,2.62,7.3244444444444445,75.58888888888889,54.27777777777778,1.771111111111111,-6.631182795698924,68.95698924731182,1.086666666666667,0.0,0.0,,0.10311827956989661,2.1049641577060942
5,2017,25,16,,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,8.898924731182795,13.912903225806453,75.11827956989247,54.04301075268817,2.482150537634409,2.62,75.58888888888889,1.771111111111111,0.0,0.0,0,2.430896057347674,3.222186379928316
6,2017,16,25,16,,,,,,,,,,,1,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,15.244444444444444,20.41444444444444,73.52222222222221,50.85555555555556,3.6256666666666666,8.898924731182795,75.11827956989247,2.482150537634409,20.41444444444444,0.06991857724448253,25,19.504014336917567,5.3399283154121875
7,2017,39,16,25,16,19.0,,,5.196152422706632,,,57.0,,,1,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,18.453763440860214,23.46559139784946,69.46236559139786,46.354838709677416,4.266451612903226,15.244444444444444,73.52222222222221,3.6256666666666666,23.46559139784946,0.09009536784741146,16,41.65179211469534,7.878928315412187
8,2017,79,39,16,25,26.666666666666668,,,11.590225767142472,,,80.0,,,1,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,17.618279569892472,22.56666666666667,71.13978494623656,47.40860215053764,3.456559139784946,18.453763440860214,69.46236559139786,4.266451612903226,22.56666666666667,0.07140382052421146,39,57.79293906810036,10.374268817204303
9,2017,35,79,39,16,44.666666666666664,,,31.879983270593687,,,134.0,,,0,-1.0,-1.8369701987210297e-16,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,15.126666666666669,19.77777777777778,78.02222222222221,59.03333333333333,2.328222222222222,17.618279569892472,71.13978494623656,3.456559139784946,0.0,0.0,0,66.44670250896058,11.34867741935484
10,2017,33,35,79,39,51.0,35.0,,24.331050121192877,23.554192832699563,,153.0,210.0,,0,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,10.496774193548386,15.313978494623656,73.74193548387096,53.5268817204301,1.7310752688172044,15.126666666666669,78.02222222222221,2.328222222222222,0.0,0.0,0,65.81003584229391,10.051232974910395
11,2017,2,33,35,79,49.0,37.833333333333336,,25.999999999999996,21.766181719967843,,147.0,227.0,,0,-0.5000000000000004,0.8660254037844384,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,-0.2966666666666667,4.253333333333334,70.33333333333333,51.18888888888889,0.8228888888888889,10.496774193548386,73.74193548387096,1.7310752688172044,0.0,0.0,0,57.6584229390681,7.5158566308243735
4,2018,37,,,2,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,0.5744444444444444,5.286666666666666,71.38888888888889,47.9,1.7874444444444444,-3.020430107526882,77.79569892473118,0.9648387096774194,0.0,0.0,,-1.2509677419354794,2.164179211469535
5,2018,124,37,,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,9.2247311827957,16.193548387096776,63.01075268817204,38.064516129032256,3.62483870967742,0.5744444444444444,71.38888888888889,1.7874444444444444,0.0,0.0,0,-0.2176344086021471,3.1287347670250902
6,2018,34,124,37,,,,,,,,,,,1,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,13.446666666666664,19.24222222222222,66.6,43.31111111111111,3.747,9.2247311827957,63.01075268817204,3.62483870967742,19.24222222222222,0.08456118355065195,124,21.28881720430108,6.377121863799284
7,2018,40,34,124,37,65.0,,,51.11751167652823,,,195.0,,,1,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,21.048387096774192,26.48494623655914,69.29032258064517,45.39784946236559,4.690322580645161,13.446666666666664,66.6,3.747,26.48494623655914,0.10108922363847045,34,40.72243727598567,9.159283154121866
8,2018,15,40,34,124,66.0,,,50.3189825016365,,,198.0,,,1,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,19.731182795698924,24.506451612903227,77.0752688172043,55.16129032258065,3.5341935483870968,21.048387096774192,69.29032258064517,4.690322580645161,24.506451612903227,0.06292935094773118,40,61.92071684587813,12.062161290322582
9,2018,31,15,40,34,29.666666666666668,,,13.051181300301263,,,89.0,,,0,-1.0,-1.8369701987210297e-16,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,13.86,18.805555555555557,73.32222222222222,50.833333333333336,2.544555555555556,19.731182795698924,77.0752688172043,3.5341935483870968,0.0,0.0,0,70.2336200716846,11.97151612903226
10,2018,4,31,15,40,28.666666666666668,46.833333333333336,,12.662279942148386,38.79905497130907,,86.0,281.0,,0,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,4.476344086021505,8.351612903225806,74.94623655913979,54.81720430107527,1.226236559139785,13.86,73.32222222222222,2.544555555555556,0.0,0.0,0,69.79695340501793,10.769071684587814
4,2019,12,,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,1.5744444444444443,6.489999999999999,72.7,50.67777777777778,1.7166666666666666,-4.894623655913978,69.36559139784947,1.1993548387096775,0.0,0.0,,-3.812724014336913,2.196455197132617
5,2019,88,12,,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,6.827956989247313,11.643010752688172,71.89247311827957,49.81720430107527,2.4946236559139785,1.5744444444444443,72.7,1.7166666666666666,0.0,0.0,0,1.9717204301075304,3.3163440860215063
6,2019,19,88,12,,,,,,,,,,,1,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,14.405555555555557,19.561111111111117,69.98888888888888,48.9,3.6647777777777777,6.827956989247313,71.89247311827957,2.4946236559139785,19.561111111111117,0.07344244043642842,88,17.76849462365592,5.410645161290324
7,2019,21,19,88,12,39.666666666666664,,,42.0039680665212,,,119.0,,,1,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,19.205376344086023,24.36774193548387,72.58064516129032,51.08602150537634,4.082795698924731,14.405555555555557,69.98888888888888,3.6647777777777777,24.36774193548387,0.07838563170933115,19,37.694121863799296,7.876068100358424
8,2019,32,21,19,88,42.666666666666664,,,39.272551907577046,,,128.0,,,1,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,18.236559139784948,23.33870967741936,73.0,47.55913978494623,3.62483870967742,19.205376344086023,72.58064516129032,4.082795698924731,23.33870967741936,0.0746479185119575,21,55.571863799283165,10.24219713261649
9,2019,5,32,21,19,24.0,,,6.999999999999987,,,72.0,,,0,-1.0,-1.8369701987210297e-16,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,12.351111111111113,16.986666666666668,76.73333333333333,55.6,2.264888888888889,18.236559139784948,73.0,3.62483870967742,0.0,0.0,0,67.26756272401435,11.37241218637993
10,2019,6,5,32,21,19.333333333333332,29.5,,13.576941236277523,30.058276730378193,,58.0,177.0,,0,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,7.318279569892473,11.350537634408605,79.16129032258064,58.15053763440861,1.293225806451613,12.351111111111113,76.73333333333333,2.264888888888889,0.0,0.0,0,64.6931182795699,9.97252329749104
4,2020,100,,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,0.7322222222222223,5.257777777777777,67.1,45.72222222222222,2.0966666666666667,-4.176344086021506,71.24731182795698,1.1894623655913978,0.0,0.0,,0.5084946236559216,2.4352831541218647
5,2020,127,100,,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,9.093548387096773,14.676344086021508,65.12903225806451,42.516129032258064,3.3235483870967744,0.7322222222222223,67.1,2.0966666666666667,0.0,0.0,0,3.4029390681003653,3.7981720430107537
6,2020,72,127,100,,,,,,,,,,,1,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,16.764444444444443,22.522222222222226,65.1,43.45555555555556,4.396888888888889,9.093548387096773,65.12903225806451,3.3235483870967744,22.522222222222226,0.0989052736815796,127,20.162078853046605,6.60967741935484
7,2020,27,72,127,100,99.66666666666667,,,27.501515109777742,,,299.0,,,1,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,18.94516129032258,23.573118279569893,79.95698924731182,59.913978494623656,3.549247311827957,16.764444444444443,65.1,4.396888888888889,23.573118279569893,0.058266548984995586,72,42.45634408602152,9.81710394265233
8,2020,64,27,72,127,75.33333333333333,,,50.083264004389065,,,226.0,,,1,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,18.11290322580645,22.88064516129032,72.30107526881721,49.16129032258065,3.5965591397849463,18.94516129032258,79.95698924731182,3.549247311827957,22.88064516129032,0.07169989281886388,27,60.77168458781364,11.269684587813622
9,2020,49,64,27,72,54.333333333333336,,,24.00694344004112,,,163.0,,,0,-1.0,-1.8369701987210297e-16,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,13.458888888888888,18.61444444444444,71.77777777777779,49.91111111111111,2.6875555555555555,18.11290322580645,72.30107526881721,3.5965591397849463,0.0,0.0,0,68.97598566308244,11.542695340501792
10,2020,22,49,64,27,46.666666666666664,73.16666666666667,,18.610033136277142,35.82968973723696,,140.0,439.0,,0,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,6.903225806451613,11.237634408602151,73.48387096774194,52.193548387096776,1.4561290322580644,13.458888888888888,71.77777777777779,2.6875555555555555,0.0,0.0,0,65.06820788530466,9.83336200716846
11,2020,5,22,49,64,45.0,60.166666666666664,,21.283796653792763,38.21736080195313,,135.0,361.0,,0,-0.5000000000000004,0.8660254037844384,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,2.05,5.926666666666667,74.1,55.8,0.8821111111111112,6.903225806451613,73.48387096774194,1.4561290322580644,0.0,0.0,0,52.732724014336924,7.740243727598568
3,2021,3,,5,22,,,,,,,,,,0,1.0,6.123233995736766e-17,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,-3.468817204301075,2.5688172043010757,67.13978494623656,47.37634408602151,1.4561290322580644,-2.470967741935484,80.04301075268818,0.4513978494623656,0.0,0.0,,18.426666666666673,2.7896379928315422
4,2021,52,3,,5,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,3.228888888888889,7.604444444444444,79.12222222222222,59.34444444444445,1.6205555555555555,-3.468817204301075,67.13978494623656,1.4561290322580644,0.0,0.0,0,9.757849462365598,2.7896379928315422
5,2021,58,52,3,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,8.974193548387097,14.45483870967742,70.24731182795698,46.87096774193548,3.0295698924731185,3.228888888888889,79.12222222222222,1.6205555555555555,0.0,0.0,0,11.435627240143376,3.5280824372759865
6,2021,30,58,52,3,37.666666666666664,,,30.171730698342994,,,113.0,,,1,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,17.366666666666667,22.58111111111111,71.22222222222221,48.08888888888889,4.040111111111111,8.974193548387097,70.24731182795698,3.0295698924731185,22.58111111111111,0.08230194658216387,58,24.628100358422948,6.10625448028674
7,2021,7,30,58,52,46.666666666666664,,,14.742229591663973,,,140.0,,,1,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,17.29032258064516,21.716129032258067,77.3763440860215,55.784946236559136,3.489247311827957,17.366666666666667,71.22222222222221,4.040111111111111,21.716129032258067,0.06144669570157168,30,44.64039426523298,8.690236559139787
8,2021,17,7,30,58,31.666666666666668,,,25.540817005987357,,,95.0,,,1,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,19.9494623655914,24.8752688172043,76.23655913978494,53.80645161290322,3.666236559139785,17.29032258064516,77.3763440860215,3.489247311827957,24.8752688172043,0.06689425152050227,7,58.7520788530466,10.558928315412189
9,2021,6,17,7,30,18.0,27.833333333333332,,11.532562594670791,23.0947324441454,,54.0,167.0,,0,-1.0,-1.8369701987210297e-16,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,14.402222222222225,18.32777777777778,80.86666666666666,62.11111111111111,2.065111111111111,19.9494623655914,76.23655913978494,3.666236559139785,0.0,0.0,0,69.17250896057348,11.195594982078855
10,2021,6,6,17,7,10.0,28.333333333333332,,6.082762530298218,22.47368831915808,,30.0,170.0,,0,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,9.144086021505377,13.26021505376344,82.48387096774194,64.61290322580645,1.2770967741935482,14.402222222222225,80.86666666666666,2.065111111111111,0.0,0.0,0,64.91917562724015,9.220594982078854
