time,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_mean (km/h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm)
2009-12-01,-11.144086021505375,-7.046236559139785,76.65591397849462,65.89247311827957,0.7881720430107527,2.946236559139785,7.221505376344086,10.05483870967742,192.82795698924733,0.2296774193548387
2010-01-01,-5.353763440860215,-1.9182795698924733,79.46236559139786,68.6774193548387,1.0161290322580645,3.4086021505376345,7.205376344086022,10.281720430107528,144.21505376344086,0.34397849462365593
2010-02-01,-2.314285714285714,2.145238095238095,80.10714285714286,65.04761904761905,0.569047619047619,2.5,6.364285714285714,9.340476190476192,155.97619047619045,0.6765476190476191
2010-03-01,1.6795698924731182,7.098924731182795,66.30107526881721,43.6989247311828,0.889247311827957,2.731182795698925,8.90537634408602,13.787096774193548,178.48387096774192,1.5507526881720433
2010-04-01,5.753333333333333,11.984444444444446,57.94444444444444,32.12222222222222,0.8922222222222224,2.611111111111111,8.457777777777778,14.006666666666666,188.97777777777776,2.6358888888888887
2010-05-01,9.491397849462366,15.221505376344087,57.33333333333333,33.0,1.5698924731182797,3.774193548387097,7.45268817204301,12.629032258064516,194.8494623655914,3.3386021505376346
2010-06-01,14.447777777777778,20.425555555555555,58.3,32.855555555555554,1.5655555555555556,3.3555555555555556,7.188888888888888,11.842222222222222,218.05555555555557,4.2764444444444445
2010-07-01,18.374193548387098,25.283870967741933,51.204301075268816,26.49462365591398,0.8129032258064516,1.5913978494623657,7.67741935483871,12.55268817204301,254.7741935483871,4.803870967741935
2010-08-01,17.31935483870968,23.387096774193548,58.12903225806452,31.956989247311828,0.9784946236559139,2.2473118279569895,6.681720430107527,11.396774193548387,224.29032258064515,3.7144086021505376
2010-09-01,10.645555555555555,15.97,72.03333333333333,44.75555555555556,1.9944444444444445,4.522222222222222,7.425555555555556,11.554444444444444,190.54444444444442,2.0084444444444447
2010-10-01,7.402150537634409,12.189247311827957,72.3978494623656,49.88172043010753,0.8817204301075269,2.860215053763441,9.182795698924732,13.566666666666666,168.93548387096774,1.4146236559139784
2010-11-01,-2.996666666666667,0.8344444444444447,75.3,59.37777777777778,1.75,4.366666666666666,8.953333333333335,13.053333333333335,186.45555555555558,0.5384444444444444
2010-12-01,-8.678494623655915,-4.956989247311828,81.78494623655915,70.29032258064517,1.0870967741935484,3.720430107526882,7.644086021505377,10.59247311827957,153.72043010752688,0.2375268817204301
2011-01-01,-7.972043010752688,-4.082795698924731,80.09677419354838,68.3978494623656,2.1236559139784945,5.591397849462366,8.13225806451613,11.773118279569891,194.21505376344086,0.2964516129032258
2011-02-01,-8.703571428571427,-3.316666666666667,72.0,54.36904761904761,1.5845238095238094,4.5476190476190474,9.328571428571427,13.101190476190476,219.0,0.5546428571428571
2011-03-01,-3.4591397849462364,1.7731182795698925,74.51612903225806,51.61290322580645,1.3698924731182793,4.376344086021505,7.434408602150538,12.059139784946236,140.2258064516129,1.1641935483870967
2011-04-01,2.2444444444444445,7.224444444444445,66.55555555555556,41.233333333333334,1.1966666666666665,3.7444444444444445,7.748888888888889,12.746666666666666,218.62222222222223,2.1598888888888887
2011-05-01,9.735483870967743,15.711827956989247,65.9784946236559,39.36559139784946,2.3827956989247316,4.741935483870968,6.679569892473118,11.345161290322581,182.89247311827958,3.112043010752688
2011-06-01,13.645555555555555,19.314444444444444,66.38888888888889,41.2,2.95,5.066666666666666,7.056666666666667,11.472222222222223,227.7,3.6103333333333336
2011-07-01,15.382795698924731,20.872043010752687,66.76344086021506,42.96774193548387,3.1021505376344085,4.741935483870968,7.752688172043011,12.470967741935485,218.48387096774192,3.6803225806451616
2011-08-01,17.05268817204301,23.486021505376346,57.61290322580645,31.46236559139785,0.49247311827956985,0.9139784946236559,7.401075268817205,11.991397849462366,232.4086021505376,3.960537634408602
2011-09-01,14.415555555555555,20.702222222222225,59.15555555555556,33.577777777777776,1.0177777777777777,2.4555555555555557,9.129999999999999,14.80888888888889,203.85555555555555,2.8406666666666665
