latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.166958,-61.542053,61.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),precipitation_sum (mm),precipitation_hours (h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),wind_speed_10m_max (km/h),wind_speed_10m_mean (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_min (%)
2008-09-10,16.6,17.8,15.00,10.0,251,2.50,33.2,26.1,83,63
2008-09-11,14.8,17.8,0.00,0.0,303,3.34,22.5,12.3,66,51
2008-09-12,14.3,16.3,0.00,0.0,229,2.73,23.2,14.6,75,63
2008-09-13,14.4,16.4,0.00,0.0,229,2.04,18.9,14.7,81,72
2008-09-14,14.8,16.5,0.00,0.0,188,1.67,18.1,11.4,84,76
2008-09-15,17.3,20.0,1.20,5.0,190,1.65,37.8,29.8,90,86
2008-09-16,15.6,18.6,0.00,0.0,326,2.77,29.5,20.7,74,62
2008-09-17,14.2,16.4,0.00,0.0,217,2.18,19.5,12.0,80,73
2008-09-18,13.9,17.3,0.00,0.0,282,1.75,27.3,16.3,83,65
2008-09-19,11.4,13.4,0.00,0.0,5,3.48,26.9,15.5,56,48
2008-09-20,12.6,14.9,0.00,0.0,187,2.77,23.2,17.0,67,61
2008-09-21,14.9,17.9,0.00,0.0,289,2.61,18.1,9.4,81,61
2008-09-22,12.1,14.1,0.00,0.0,349,2.89,22.8,15.3,64,49
2008-09-23,10.6,12.1,0.00,0.0,335,2.27,18.5,13.8,64,47
2008-09-24,10.5,13.1,0.00,0.0,318,2.58,19.6,14.8,64,47
2008-09-25,10.9,14.2,0.00,0.0,223,2.41,20.8,10.3,74,60
2008-09-26,13.4,16.1,0.00,0.0,226,2.34,18.6,16.8,79,63
2008-09-27,14.5,16.5,0.00,0.0,178,0.92,19.2,12.5,90,84
2008-09-28,16.6,18.8,0.00,0.0,161,1.84,33.5,22.2,86,77
2008-09-29,16.4,17.2,7.60,13.0,178,1.53,46.9,33.8,88,85
2008-09-30,14.1,15.4,3.60,8.0,327,1.15,13.7,9.7,86,75
2008-10-01,12.8,14.7,0.00,0.0,310,1.63,14.0,9.6,77,67
2008-10-02,13.2,15.8,7.30,5.0,163,1.22,38.8,19.0,85,77
2008-10-03,13.4,15.2,0.00,0.0,227,2.49,32.4,27.0,78,62
2008-10-04,12.3,14.1,0.90,2.0,246,2.72,41.8,27.8,68,55
2008-10-05,10.9,13.2,0.00,0.0,286,2.15,22.6,17.5,68,56
2008-10-06,10.2,12.7,0.00,0.0,287,2.23,17.4,13.5,68,41
2008-10-07,7.9,9.2,1.60,6.0,319,1.24,31.9,20.7,78,68
2008-10-08,8.6,10.4,0.00,0.0,307,2.18,30.1,22.9,66,51
2008-10-09,11.0,13.5,4.50,4.0,222,1.15,29.1,20.1,83,62
2008-10-10,13.5,16.3,0.00,0.0,260,1.94,26.1,20.9,83,59
2008-10-11,12.0,14.3,0.20,2.0,308,2.09,20.4,17.7,74,61
2008-10-12,10.4,13.8,0.00,0.0,347,1.98,17.6,12.1,79,53
2008-10-13,9.2,10.7,3.60,11.0,355,0.82,18.4,11.7,87,75
2008-10-14,10.1,12.1,0.00,0.0,110,1.50,20.6,14.3,81,68
2008-10-15,12.1,13.9,0.00,0.0,224,1.77,27.2,17.3,77,68
2008-10-16,12.0,14.0,0.00,0.0,202,0.96,17.7,11.3,91,79
2008-10-17,11.9,12.8,11.10,16.0,291,0.83,26.0,18.2,89,68
2008-10-18,8.2,9.5,0.00,0.0,323,1.85,21.9,16.7,67,51
2008-10-19,6.8,8.0,0.00,0.0,23,1.60,18.8,15.9,65,53
2008-10-20,8.7,11.1,6.60,7.0,59,1.33,33.2,25.3,76,63
2008-10-21,9.1,9.7,7.80,11.0,360,0.99,34.7,31.3,87,71
2008-10-22,7.4,8.1,7.20,15.0,50,0.95,39.5,27.0,81,77
2008-10-23,4.9,6.0,5.80,9.0,9,1.53,38.0,33.2,72,55
2008-10-24,6.5,10.5,0.00,0.0,318,1.91,25.9,20.4,70,51
2008-10-25,7.7,11.6,0.00,0.0,230,1.51,15.6,10.5,76,61
2008-10-26,10.5,12.9,0.00,0.0,152,1.47,31.4,22.8,82,76
2008-10-27,12.8,13.6,5.70,12.0,146,0.81,33.2,28.8,90,83
2008-10-28,11.4,13.3,4.20,3.0,128,0.72,36.7,29.3,92,89
2008-10-29,12.2,14.5,11.10,14.0,182,0.79,40.0,25.3,91,73
2008-10-30,8.3,9.4,1.60,3.0,226,1.64,30.7,23.0,73,57
2008-10-31,6.3,7.5,3.30,11.0,322,1.36,31.9,22.7,70,61
2008-11-01,6.1,7.7,0.00,0.0,277,1.63,22.4,19.5,68,49
2008-11-02,2.5,5.1,1.70,7.0,306,1.52,33.3,23.3,62,52
2008-11-03,2.7,5.3,0.10,1.0,271,1.65,27.7,20.6,63,48
2008-11-04,6.7,10.2,0.00,0.0,259,1.36,26.4,16.1,79,62
2008-11-05,9.4,12.4,0.00,0.0,233,0.80,24.9,19.8,91,82
2008-11-06,11.9,14.7,0.00,0.0,233,1.10,24.7,16.4,88,78
2008-11-07,12.1,13.6,7.80,7.0,157,0.64,18.2,10.7,94,89
2008-11-08,12.7,14.5,11.40,10.0,183,0.54,19.2,10.0,98,92
2008-11-09,12.2,13.7,1.90,4.0,157,0.37,21.5,10.4,99,96
2008-11-10,10.1,12.2,0.30,1.0,227,1.16,23.2,20.4,85,63
2008-11-11,7.6,9.7,2.50,5.0,246,1.31,30.0,21.2,77,48
2008-11-12,4.6,7.0,0.00,0.0,298,1.27,27.4,20.6,72,57
2008-11-13,3.6,5.7,0.00,0.0,301,1.05,16.5,12.9,70,55
2008-11-14,5.7,8.1,0.00,0.0,163,1.27,23.1,15.1,69,57
2008-11-15,10.1,12.0,8.40,12.0,155,0.47,31.4,24.2,93,86
2008-11-16,13.5,15.1,5.30,15.0,184,0.47,56.5,35.2,96,88
2008-11-17,8.6,14.0,8.50,3.0,226,1.75,50.2,30.6,70,59
2008-11-18,5.2,6.2,14.90,11.0,44,0.44,23.8,12.3,83,72
2008-11-19,4.5,5.7,31.00,24.0,18,0.15,34.4,29.9,97,95
2008-11-20,2.6,6.1,1.30,5.0,282,1.03,38.5,29.4,77,55
2008-11-21,0.0,1.8,0.00,0.0,252,1.33,27.7,22.1,60,48
2008-11-22,3.4,11.4,29.10,10.0,169,0.83,56.2,34.8,80,65
2008-11-23,-1.7,0.2,0.00,0.0,251,1.25,33.7,26.2,62,45
2008-11-24,-2.2,-0.2,0.00,0.0,269,1.13,21.7,16.3,58,50
2008-11-25,-0.9,1.9,0.00,0.0,83,0.94,23.1,12.2,65,57
2008-11-26,4.7,6.5,3.60,6.0,106,1.01,35.0,31.6,78,70
2008-11-27,5.1,6.7,1.30,4.0,345,0.43,29.0,13.6,96,90
2008-11-28,3.8,6.2,0.00,0.0,197,0.55,16.6,9.5,91,80
2008-11-29,6.2,8.0,1.80,7.0,189,0.83,28.8,23.7,82,63
2008-11-30,2.6,4.9,0.00,0.0,261,0.96,21.0,15.8,74,54
2008-12-01,7.5,12.3,17.70,17.0,168,0.20,39.6,22.6,92,75
2008-12-02,9.0,10.7,1.30,3.0,226,1.11,33.5,27.4,81,59
2008-12-03,5.1,7.0,0.30,3.0,274,0.75,27.5,12.2,77,68
2008-12-04,4.0,7.7,0.00,0.0,232,0.78,34.4,20.1,81,73
2008-12-05,6.1,8.1,1.30,6.0,251,0.46,29.5,18.7,88,70
2008-12-06,-0.6,1.6,0.00,0.0,332,1.06,16.1,11.2,57,49
2008-12-07,3.2,7.9,14.90,8.0,90,0.44,33.5,22.6,84,61
2008-12-08,-0.4,8.8,6.30,11.0,281,0.59,41.6,29.7,81,61
2008-12-09,-5.6,0.0,0.20,1.0,272,0.98,37.7,25.4,63,46
2008-12-10,8.1,11.6,2.10,12.0,211,1.14,51.2,42.7,82,73
2008-12-11,3.6,11.0,33.50,24.0,5,0.18,44.1,22.1,95,92
2008-12-12,7.9,13.5,12.00,18.0,168,0.35,47.5,31.3,95,89
2008-12-13,6.5,13.6,30.90,14.0,253,0.59,54.0,30.6,86,67
2008-12-14,-2.2,-0.7,0.00,0.0,313,1.13,28.1,21.8,60,54
2008-12-15,4.5,8.7,0.00,0.0,220,0.80,38.3,28.1,81,65
2008-12-16,7.6,10.0,7.00,10.0,234,0.75,44.7,32.6,86,81
2008-12-17,-1.1,2.0,11.00,9.0,38,0.66,30.9,20.4,72,59
2008-12-18,-0.3,3.0,2.00,3.0,320,0.48,27.0,20.2,83,64
2008-12-19,-5.5,-3.2,0.00,0.0,298,0.94,32.7,26.3,59,49
2008-12-20,-5.9,-3.9,0.00,0.0,13,0.99,26.1,21.7,55,47
2008-12-21,-5.7,-3.8,0.00,0.0,20,0.86,27.5,16.3,56,50
2008-12-22,-1.2,4.0,15.00,9.0,202,1.05,62.7,50.1,73,63
2008-12-23,-8.4,-6.6,0.00,0.0,288,0.75,40.8,29.4,66,57
2008-12-24,-3.6,4.2,5.60,10.0,237,0.44,29.5,19.8,78,65
2008-12-25,5.7,9.1,17.70,16.0,238,0.88,54.6,35.7,82,54
2008-12-26,-4.7,-0.3,0.00,0.0,316,1.19,34.4,27.4,55,51
2008-12-27,-5.9,-2.2,0.00,0.0,292,0.65,17.3,10.9,63,55
2008-12-28,2.5,5.5,12.60,19.0,163,0.24,31.3,24.3,93,72
2008-12-29,4.6,7.6,0.90,4.0,258,0.75,29.6,21.6,84,58
2008-12-30,-1.5,-0.0,0.00,0.0,330,0.62,20.9,13.4,72,62
2008-12-31,-2.6,-1.9,0.00,0.0,318,0.82,27.0,18.7,66,59
2009-01-01,-1.6,-0.6,43.90,23.0,7,0.45,53.5,39.8,85,68
2009-01-02,-7.2,-4.5,3.20,11.0,289,0.65,52.0,38.1,74,65
2009-01-03,-5.3,-3.9,4.20,8.0,301,0.42,26.1,17.7,79,66
2009-01-04,-6.1,-1.4,0.10,1.0,277,0.63,32.7,25.8,77,71
2009-01-05,-1.9,1.6,0.20,2.0,264,0.65,31.8,25.0,82,69
2009-01-06,-3.9,1.9,0.00,0.0,268,0.83,32.4,28.8,70,56
2009-01-07,-7.4,-3.7,4.10,3.0,269,0.52,25.6,16.7,71,63
2009-01-08,2.5,7.4,19.70,13.0,205,0.60,51.5,34.1,88,78
2009-01-09,-2.2,1.4,0.00,0.0,271,0.62,37.9,18.6,80,63
2009-01-10,-5.7,-4.6,0.00,0.0,298,0.60,26.9,22.7,77,64
2009-01-11,-8.3,-4.3,8.30,6.0,349,0.36,28.0,15.5,81,71
2009-01-12,-5.0,-3.5,2.50,4.0,347,0.47,27.6,15.6,81,68
2009-01-13,-6.1,-0.9,0.00,0.0,255,0.48,18.9,14.3,81,70
2009-01-14,1.1,3.4,24.20,13.0,212,0.52,38.4,25.7,87,61
2009-01-15,-13.5,-6.9,0.00,0.0,290,0.57,33.0,20.9,63,51
2009-01-16,-16.2,-15.2,0.00,0.0,305,0.39,19.8,17.3,68,52
2009-01-17,-17.9,-16.1,0.00,0.0,283,0.40,24.7,20.2,65,52
2009-01-18,-15.2,-6.3,0.40,2.0,302,0.45,25.8,15.2,72,59
2009-01-19,2.7,7.0,25.90,18.0,162,0.42,50.8,35.2,91,80
2009-01-20,-1.5,2.0,0.00,0.0,302,0.43,17.3,10.7,85,74
2009-01-21,-5.8,-4.1,0.90,5.0,356,0.48,18.8,14.4,80,68
2009-01-22,-5.2,-1.7,0.00,0.0,252,0.67,31.4,21.6,74,64
2009-01-23,-8.2,-2.1,0.00,0.0,289,0.62,29.5,19.4,69,54
2009-01-24,-1.1,4.9,0.60,3.0,199,0.58,35.6,23.1,80,67
2009-01-25,-12.5,-4.0,0.00,0.0,288,0.62,30.6,25.9,67,55
2009-01-26,-15.7,-8.5,0.00,0.0,307,0.43,24.5,19.7,68,54
2009-01-27,-16.1,-10.4,0.00,0.0,291,0.50,21.1,17.6,68,52
2009-01-28,-13.1,-6.1,0.00,0.0,283,0.48,19.6,14.8,73,58
2009-01-29,-1.1,6.2,21.10,11.0,213,0.75,50.6,38.3,81,63
2009-01-30,-5.9,-2.1,0.00,0.0,271,0.69,20.2,12.9,78,63
2009-01-31,-3.6,0.0,0.10,1.0,94,0.52,18.4,9.9,86,80
2009-02-01,-3.7,-1.2,6.10,9.0,310,0.63,32.0,21.2,81,61
2009-02-02,-0.8,2.0,0.00,0.0,221,0.77,18.6,15.2,85,76
2009-02-03,1.1,2.7,17.00,10.0,38,0.23,36.2,18.4,95,91
2009-02-04,-2.5,6.7,15.40,5.0,293,0.56,38.0,22.9,84,72
2009-02-05,-7.0,-4.7,9.70,12.0,347,0.32,32.0,19.0,82,75
2009-02-06,-11.0,-7.2,0.00,0.0,291,0.66,28.6,20.0,72,55
2009-02-07,-7.9,-2.8,0.00,0.0,258,0.77,22.6,18.3,76,61
2009-02-08,1.6,3.8,4.60,10.0,223,0.76,34.4,28.1,86,83
2009-02-09,-6.8,2.7,0.80,2.0,310,0.68,37.4,32.6,72,61
2009-02-10,-12.0,-9.3,0.00,0.0,310,0.67,34.6,28.2,70,58
2009-02-11,-6.7,-1.9,0.00,0.0,261,0.75,19.7,13.6,74,68
2009-02-12,0.4,1.9,10.00,14.0,168,0.18,25.6,16.0,98,91
2009-02-13,-2.9,2.0,2.00,13.0,308,0.46,46.0,29.6,85,65
2009-02-14,-8.7,-4.1,0.40,3.0,267,0.85,35.3,22.9,67,55
2009-02-15,-6.5,-1.0,0.60,4.0,331,0.63,23.8,19.8,82,74
2009-02-16,-2.7,-1.1,0.00,0.0,357,0.78,17.1,13.7,82,62
2009-02-17,-5.4,-3.8,0.00,0.0,21,0.74,21.1,15.2,80,61
2009-02-18,-7.7,-6.3,0.00,0.0,340,0.67,37.0,30.7,78,65
2009-02-19,-7.4,-1.8,3.40,5.0,64,0.66,42.3,21.3,77,65
2009-02-20,0.3,1.4,3.90,6.0,196,0.66,43.3,27.5,90,76
2009-02-21,-2.4,-0.4,0.00,0.0,238,1.16,34.6,29.0,72,59
2009-02-22,-3.6,-0.9,0.00,0.0,248,0.96,21.6,17.0,77,65
2009-02-23,0.3,3.9,13.40,9.0,169,0.75,51.0,37.2,85,71
2009-02-24,-4.3,-1.9,0.10,1.0,266,0.97,40.2,29.3,71,61
2009-02-25,-4.7,-0.6,0.00,0.0,300,1.11,24.5,19.0,75,60
2009-02-26,-4.4,-0.0,0.00,0.0,226,1.03,21.2,10.5,82,66
2009-02-27,0.5,2.7,0.00,0.0,203,1.03,25.0,17.7,87,81
2009-02-28,4.3,6.4,7.90,8.0,203,0.75,37.7,31.6,88,79
2009-03-01,-5.3,-3.2,3.70,5.0,16,0.63,29.1,22.4,81,73
2009-03-02,1.3,7.7,10.30,19.0,104,0.30,37.4,21.4,95,87
2009-03-03,5.2,8.4,18.40,11.0,197,0.67,50.3,27.9,95,86
2009-03-04,-5.0,-1.2,0.00,0.0,304,0.83,18.1,14.5,73,53
2009-03-05,-8.7,-6.5,0.20,2.0,284,0.98,31.9,23.6,61,51
2009-03-06,-5.3,0.3,1.80,4.0,235,1.05,24.5,13.6,73,59
2009-03-07,3.4,5.9,12.50,11.0,216,1.20,41.8,25.8,84,72
2009-03-08,-0.0,1.2,8.50,9.0,287,0.42,17.4,10.1,90,85
2009-03-09,-2.2,-0.5,0.00,0.0,328,1.04,25.2,18.2,81,64
2009-03-10,-5.0,-1.5,0.00,0.0,348,1.16,21.7,20.0,75,59
2009-03-11,-4.3,-0.2,0.40,2.0,197,0.91,26.8,12.4,82,71
2009-03-12,0.9,4.6,6.70,10.0,237,1.38,41.8,28.8,74,46
2009-03-13,-9.3,-5.4,0.00,0.0,302,1.25,30.8,23.2,54,35
2009-03-14,-5.2,-0.1,0.00,0.0,233,1.27,29.5,19.5,65,54
2009-03-15,-0.7,3.2,0.00,0.0,268,1.61,21.9,15.6,77,61
2009-03-16,-6.7,-3.5,0.00,0.0,333,1.16,23.0,19.5,70,57
2009-03-17,-6.2,-1.8,0.00,0.0,329,1.39,16.2,11.6,69,52
2009-03-18,-2.5,1.3,0.00,0.0,217,1.35,27.9,18.4,78,67
2009-03-19,1.4,3.0,8.20,20.0,222,0.78,29.0,23.3,84,77
2009-03-20,-1.8,2.1,1.20,5.0,348,1.03,23.7,18.6,75,58
2009-03-21,-4.7,-1.1,0.00,0.0,2,1.33,28.6,24.1,69,52
2009-03-22,-4.4,1.1,0.00,0.0,289,1.65,26.2,18.3,71,48
2009-03-23,-0.3,0.7,9.90,19.0,132,0.56,31.6,17.7,90,81
2009-03-24,-1.3,-0.1,12.40,19.0,49,0.71,37.4,34.9,85,76
2009-03-25,-1.8,-0.7,0.00,0.0,7,1.00,37.6,34.3,79,75
2009-03-26,-1.9,1.9,0.00,0.0,348,1.12,29.4,25.1,84,75
2009-03-27,-0.3,4.6,0.00,0.0,329,1.62,21.0,12.3,87,70
2009-03-28,1.7,5.9,0.00,0.0,297,1.72,12.5,9.2,83,68
2009-03-29,1.9,7.0,0.00,0.0,257,2.09,12.2,7.3,83,64
2009-03-30,0.1,1.0,21.10,13.0,75,0.38,41.7,31.8,91,88
2009-03-31,0.4,1.8,8.50,17.0,49,0.89,48.6,36.0,85,71
2009-04-01,-1.6,1.7,0.00,0.0,322,1.73,18.0,12.9,84,67
2009-04-02,0.7,4.2,0.70,1.0,220,1.28,23.3,19.3,87,79
2009-04-03,3.6,5.6,3.40,10.0,201,0.92,21.2,13.0,93,87
2009-04-04,6.3,7.4,28.50,20.0,158,0.68,41.2,26.6,96,91
2009-04-05,3.8,5.4,0.00,0.0,193,1.13,22.5,19.9,89,82
2009-04-06,3.4,5.8,0.30,2.0,264,1.21,16.0,11.8,88,73
2009-04-07,4.0,8.2,10.70,14.0,134,0.38,39.8,25.4,96,89
2009-04-08,4.8,7.1,5.60,14.0,213,1.50,34.9,23.1,87,64
2009-04-09,3.3,5.5,0.00,0.0,213,1.94,30.7,24.1,77,69
2009-04-10,4.1,8.5,2.40,3.0,228,2.17,19.7,13.7,83,63
2009-04-11,2.5,5.6,6.40,7.0,183,1.09,23.0,9.7,91,75
2009-04-12,5.0,7.7,30.90,20.0,153,0.36,34.0,24.2,98,92
2009-04-13,2.0,3.8,0.60,4.0,216,1.58,34.5,28.9,82,70
2009-04-14,1.8,4.4,0.00,0.0,283,1.94,28.5,20.3,70,55
2009-04-15,1.9,5.4,0.00,0.0,304,2.54,21.0,17.4,64,46
2009-04-16,-0.3,1.2,0.00,0.0,339,2.04,27.7,21.6,64,50
2009-04-17,1.2,6.5,0.00,0.0,293,2.68,19.9,14.0,59,40
2009-04-18,1.2,3.8,1.80,6.0,348,2.14,24.5,14.4,71,47
2009-04-19,0.7,4.7,0.00,0.0,341,2.09,18.8,12.0,66,53
2009-04-20,1.5,6.6,0.00,0.0,312,2.92,16.3,9.7,63,35
2009-04-21,2.7,6.2,0.60,2.0,175,2.01,22.2,10.7,80,59
2009-04-22,7.1,9.2,6.70,23.0,164,0.70,39.5,34.4,93,86
2009-04-23,7.4,8.5,16.10,12.0,184,1.22,43.0,39.2,92,75
2009-04-24,6.5,9.4,0.00,0.0,232,2.19,38.8,22.6,73,58
2009-04-25,7.0,11.9,0.00,0.0,213,3.13,19.4,11.1,73,58
2009-04-26,7.1,13.2,0.00,0.0,244,2.26,35.2,21.6,76,66
2009-04-27,4.8,8.8,0.00,0.0,326,3.14,29.2,16.0,65,48
2009-04-28,8.8,15.3,0.00,0.0,223,3.09,31.1,26.2,76,70
2009-04-29,7.0,12.5,0.00,0.0,318,3.07,37.0,28.7,60,38
2009-04-30,6.0,10.9,0.00,0.0,261,3.45,18.4,14.2,58,42
2009-05-01,6.1,8.8,5.50,5.0,195,1.38,46.3,24.7,77,62
2009-05-02,8.8,11.4,5.60,12.0,224,1.02,36.2,25.8,96,84
2009-05-03,7.5,10.1,2.40,4.0,202,1.99,14.0,10.6,92,76
2009-05-04,8.2,12.4,0.40,3.0,222,2.72,22.4,16.7,84,63
2009-05-05,7.4,9.1,0.00,0.0,62,2.52,19.2,14.8,69,53
2009-05-06,4.9,9.5,26.10,20.0,108,0.66,33.9,20.5,92,65
2009-05-07,7.6,9.3,4.90,12.0,238,1.16,33.1,15.6,94,80
2009-05-08,8.9,11.7,8.10,13.0,207,1.09,23.8,17.2,96,87
2009-05-09,9.6,12.6,0.20,2.0,235,2.35,23.1,17.6,87,73
2009-05-10,9.2,12.9,3.60,7.0,210,1.69,35.3,22.6,93,78
2009-05-11,5.8,9.7,0.10,1.0,313,2.69,40.7,24.2,73,56
2009-05-12,6.3,9.4,0.00,0.0,175,2.43,13.4,9.6,83,70
2009-05-13,7.7,12.2,0.00,0.0,239,3.52,17.9,9.3,76,55
2009-05-14,8.9,13.1,0.00,0.0,225,3.64,26.4,16.9,72,57
2009-05-15,8.2,10.7,0.60,2.0,212,1.42,30.3,27.7,84,78
2009-05-16,9.0,10.7,0.80,4.0,196,1.50,23.9,12.0,90,81
2009-05-17,9.0,11.4,0.00,0.0,175,2.09,25.2,20.5,82,74
2009-05-18,9.4,9.7,7.90,21.0,186,0.66,23.9,15.5,94,84
2009-05-19,6.6,9.1,5.70,19.0,345,1.11,20.5,13.6,90,71
2009-05-20,8.6,13.2,0.00,0.0,255,2.88,17.8,12.8,77,58
2009-05-21,9.9,14.5,0.00,0.0,203,3.37,28.7,18.1,77,63
2009-05-22,15.8,20.7,0.00,0.0,249,5.28,28.9,19.8,65,52
2009-05-23,10.9,14.0,0.40,2.0,337,3.94,22.5,8.9,68,47
2009-05-24,8.8,11.4,3.80,3.0,183,2.24,19.6,13.3,84,73
2009-05-25,11.0,14.3,1.20,4.0,264,3.52,19.5,14.4,81,56
2009-05-26,7.9,10.1,0.40,2.0,324,3.35,30.7,23.7,67,47
2009-05-27,7.9,12.0,0.00,0.0,250,3.45,17.0,9.7,66,48
2009-05-28,8.2,10.7,3.20,8.0,171,2.50,14.9,8.8,81,69
2009-05-29,7.6,9.9,0.40,2.0,129,1.79,22.4,16.3,86,80
2009-05-30,10.6,12.9,3.60,12.0,141,1.15,20.1,11.6,96,90
2009-05-31,12.9,16.7,0.00,0.0,223,3.42,19.5,14.2,88,67
2009-06-01,11.2,14.0,5.00,4.0,212,3.43,36.0,27.1,78,47
2009-06-02,11.7,14.2,0.00,0.0,232,3.34,27.8,23.0,72,64
2009-06-03,12.6,15.1,0.00,0.0,238,3.47,19.2,12.8,73,59
2009-06-04,12.6,15.5,0.00,0.0,229,3.14,18.4,11.2,74,61
2009-06-05,12.5,14.5,0.00,0.0,216,3.95,15.1,12.5,69,59
2009-06-06,10.2,11.9,9.20,9.0,77,1.15,24.1,15.2,89,77
2009-06-07,11.6,14.9,0.00,0.0,221,3.07,21.3,14.1,83,72
2009-06-08,12.4,15.8,0.10,1.0,305,3.21,11.3,7.3,75,52
2009-06-09,10.9,13.5,0.00,0.0,337,3.72,22.0,16.8,70,53
2009-06-10,9.4,11.2,0.00,0.0,127,2.61,15.4,10.0,79,71
2009-06-11,10.0,12.7,0.60,5.0,135,1.74,24.3,19.2,87,80
2009-06-12,12.2,14.1,5.50,10.0,168,1.20,26.7,20.3,95,92
2009-06-13,13.6,16.5,4.40,6.0,302,3.23,28.0,21.9,86,67
2009-06-14,12.0,16.4,0.00,0.0,37,3.63,15.1,12.2,82,62
2009-06-15,10.7,13.4,0.30,3.0,90,3.35,15.1,12.4,82,70
2009-06-16,10.7,13.8,0.00,0.0,78,3.94,16.1,13.2,73,50
2009-06-17,11.3,14.8,0.00,0.0,153,4.25,16.0,8.6,68,53
2009-06-18,13.8,19.0,0.00,0.0,221,4.63,22.0,17.7,69,58
2009-06-19,15.4,18.2,0.00,0.0,237,4.25,21.1,16.5,65,50
2009-06-20,14.4,16.6,0.00,0.0,148,2.85,22.0,17.3,83,76
2009-06-21,13.4,14.1,58.70,20.0,96,0.66,38.6,32.5,94,85
2009-06-22,13.1,14.0,22.20,24.0,69,0.84,38.8,26.2,97,94
2009-06-23,15.3,17.9,5.60,13.0,104,1.44,17.9,11.0,97,92
2009-06-24,16.7,18.9,1.60,5.0,162,1.83,10.2,7.6,96,89
2009-06-25,18.2,21.4,0.10,1.0,200,2.78,17.4,9.6,93,82
2009-06-26,17.8,20.0,0.00,0.0,200,2.76,16.2,12.4,93,84
2009-06-27,17.5,19.2,0.00,0.0,140,2.03,9.6,6.7,93,85
2009-06-28,15.5,16.6,2.30,14.0,77,1.14,23.9,17.8,96,92
2009-06-29,14.7,15.3,32.80,24.0,91,0.50,31.0,26.3,99,96
2009-06-30,14.0,14.4,5.50,16.0,64,0.71,21.5,18.9,98,96
2009-07-01,13.8,14.8,2.50,17.0,66,1.17,23.4,22.0,94,89
2009-07-02,13.8,15.4,0.90,6.0,74,1.51,21.1,16.0,93,88
2009-07-03,14.9,16.5,1.30,8.0,113,1.40,18.1,12.1,95,89
2009-07-04,16.1,17.2,23.10,16.0,147,1.14,20.5,12.9,98,96
2009-07-05,15.7,18.0,0.20,1.0,221,2.52,23.2,16.8,92,80
2009-07-06,15.0,16.2,0.00,0.0,308,2.37,22.9,16.4,83,69
2009-07-07,12.5,13.7,0.00,0.0,9,2.50,23.0,13.2,76,72
2009-07-08,12.2,14.3,0.00,0.0,141,2.72,10.9,7.4,79,68
2009-07-09,14.2,17.9,0.00,0.0,214,4.51,12.9,6.2,77,59
2009-07-10,15.7,19.6,0.00,0.0,233,4.89,21.0,14.7,67,52
2009-07-11,15.9,19.4,0.00,0.0,220,4.62,20.5,16.7,75,63
2009-07-12,16.2,18.6,1.20,3.0,185,2.54,26.2,20.8,88,77
2009-07-13,16.6,17.6,13.20,13.0,179,1.27,24.3,19.6,97,93
2009-07-14,16.8,19.2,0.00,0.0,222,3.91,23.7,17.6,84,68
2009-07-15,16.2,19.2,0.90,2.0,248,3.69,14.3,11.0,78,57
2009-07-16,16.3,18.8,0.10,1.0,233,3.42,23.1,15.8,80,67
2009-07-17,17.4,20.0,0.80,5.0,198,2.50,22.4,16.8,90,82
2009-07-18,17.9,19.8,3.30,6.0,165,1.51,20.0,13.0,96,88
2009-07-19,19.4,21.3,7.50,6.0,213,2.73,23.6,19.7,93,84
2009-07-20,19.6,22.6,0.00,0.0,245,4.45,18.5,15.3,78,61
2009-07-21,18.7,20.6,3.20,3.0,242,1.98,14.2,7.5,86,77
2009-07-22,17.7,19.5,14.40,21.0,171,1.02,20.9,13.5,97,92
2009-07-23,18.2,19.3,0.70,5.0,66,2.48,23.8,17.5,90,71
2009-07-24,15.5,16.3,4.40,5.0,102,1.64,26.7,19.3,85,76
2009-07-25,16.6,18.3,15.50,16.0,142,2.05,36.6,27.4,92,83
2009-07-26,18.3,21.8,0.00,0.0,228,3.51,18.4,16.5,87,71
2009-07-27,18.7,21.0,3.10,5.0,209,1.73,19.8,15.0,96,92
2009-07-28,20.3,22.7,0.10,1.0,223,3.01,24.0,21.0,91,78
2009-07-29,20.3,23.5,0.00,0.0,240,3.97,17.4,14.5,85,71
2009-07-30,19.5,21.0,1.90,5.0,208,1.50,28.1,22.1,96,92
2009-07-31,20.4,23.0,0.00,0.0,225,3.60,27.4,17.1,91,77
2009-08-01,20.1,23.6,3.90,7.0,234,2.25,31.4,19.1,90,65
2009-08-02,20.7,23.1,0.00,0.0,216,4.04,16.8,10.5,84,73
2009-08-03,19.3,20.4,6.40,9.0,198,0.91,25.8,19.5,97,93
2009-08-04,19.9,21.8,0.00,0.0,214,2.80,19.6,11.6,92,81
2009-08-05,19.6,22.0,0.00,0.0,217,3.54,25.6,16.7,90,77
2009-08-06,20.3,22.2,0.00,0.0,224,2.78,23.8,17.8,92,83
2009-08-07,19.5,20.7,0.10,1.0,230,2.31,15.5,11.2,83,72
