latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
60.070297,-128.72093,746.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),precipitation_sum (mm),precipitation_hours (h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),wind_speed_10m_max (km/h),wind_speed_10m_mean (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_min (%)
2005-05-29,15.6,21.2,0.00,0.0,188,3.77,9.6,3.9,57,32
2005-05-30,14.8,20.9,0.20,2.0,250,4.38,13.3,10.9,55,30
2005-05-31,13.9,19.2,0.00,0.0,264,4.09,12.6,6.4,50,30
2005-06-01,13.0,19.3,6.00,7.0,279,1.88,8.4,4.6,70,33
2005-06-02,11.1,17.0,2.80,8.0,240,2.41,7.2,4.1,84,37
2005-06-03,13.2,18.8,0.00,0.0,100,3.89,7.8,5.0,65,36
2005-06-04,10.5,15.3,13.80,17.0,79,1.90,14.8,11.3,88,64
2005-06-05,9.9,16.2,4.70,6.0,77,2.64,9.3,6.8,78,38
2005-06-06,13.2,18.7,0.00,0.0,100,3.12,14.9,10.7,63,38
2005-06-07,13.4,20.0,6.30,6.0,230,4.41,14.2,7.6,70,24
2005-06-08,15.5,21.6,0.00,0.0,280,5.19,9.7,5.4,46,24
2005-06-09,16.9,22.4,0.00,0.0,92,5.08,13.1,9.3,52,26
2005-06-10,16.1,22.0,6.50,3.0,103,3.96,14.2,9.7,64,41
2005-06-11,13.0,17.9,9.20,13.0,127,3.14,8.8,3.7,80,42
2005-06-12,14.3,19.3,0.00,0.0,96,5.08,12.5,8.6,48,24
2005-06-13,14.1,19.3,0.00,0.0,89,5.49,13.4,10.8,42,24
2005-06-14,12.7,19.5,1.60,6.0,88,3.49,15.9,7.7,58,24
2005-06-15,10.7,16.9,7.00,9.0,156,3.05,8.7,3.5,81,45
2005-06-16,11.8,17.1,6.10,15.0,211,3.24,6.4,3.8,80,45
2005-06-17,13.1,20.8,0.30,1.0,144,4.21,5.6,3.2,71,35
2005-06-18,16.3,21.1,3.00,1.0,283,4.74,11.7,7.7,57,34
2005-06-19,10.8,18.0,4.40,6.0,90,3.22,14.3,9.1,68,34
2005-06-20,12.6,17.7,0.60,4.0,212,3.91,13.4,9.1,59,29
2005-06-21,11.2,17.9,5.40,13.0,249,3.19,12.0,8.0,62,28
2005-06-22,7.9,12.2,3.80,15.0,36,2.17,10.1,6.0,76,48
2005-06-23,11.8,17.3,0.00,0.0,239,3.57,9.5,6.3,59,35
2005-06-24,13.4,17.6,2.30,2.0,263,4.02,13.2,7.8,55,33
2005-06-25,11.5,17.3,1.20,5.0,89,3.76,12.0,7.1,67,34
2005-06-26,13.3,19.0,0.00,0.0,89,4.90,10.6,8.3,50,30
2005-06-27,14.5,20.8,0.00,0.0,90,5.24,11.5,8.0,51,30
2005-06-28,16.1,21.0,0.00,0.0,112,4.54,11.2,6.8,52,29
2005-06-29,14.2,18.9,6.10,12.0,55,2.70,7.4,2.9,86,53
2005-06-30,15.5,20.4,2.70,5.0,25,3.46,4.6,2.6,75,51
2005-07-01,15.1,20.9,4.50,4.0,109,3.42,6.2,2.9,82,50
2005-07-02,14.0,17.7,0.90,5.0,238,2.47,15.2,8.6,78,53
2005-07-03,13.8,17.8,0.00,0.0,250,3.85,15.5,10.9,54,34
2005-07-04,14.1,18.1,0.20,1.0,226,4.13,12.2,8.6,57,34
2005-07-05,14.0,19.4,0.30,2.0,199,3.97,12.0,4.3,60,32
2005-07-06,13.7,19.2,4.00,13.0,177,2.95,13.4,5.5,78,35
2005-07-07,13.9,18.1,0.80,1.0,256,3.60,16.2,11.2,62,36
2005-07-08,14.6,19.1,0.00,0.0,263,4.35,14.5,8.6,56,36
2005-07-09,13.0,18.8,8.10,19.0,26,2.15,8.3,3.4,85,46
2005-07-10,13.5,20.6,2.60,4.0,224,3.41,11.3,5.7,80,45
2005-07-11,15.8,22.0,0.70,1.0,255,4.56,12.9,11.3,62,42
2005-07-12,16.9,22.2,0.90,4.0,250,4.26,11.9,7.4,61,42
2005-07-13,15.2,21.0,1.60,3.0,252,3.34,16.9,11.6,65,38
2005-07-14,14.1,18.4,0.00,0.0,247,4.27,18.4,11.9,50,34
2005-07-15,14.3,18.9,0.00,0.0,220,3.30,12.4,4.6,59,41
2005-07-16,16.1,20.7,0.00,0.0,263,3.59,6.8,4.0,64,40
2005-07-17,14.3,20.1,8.80,10.0,234,2.60,13.4,7.5,69,45
2005-07-18,12.5,16.1,0.20,1.0,265,3.33,15.5,12.1,59,44
2005-07-19,13.5,19.1,0.00,0.0,291,3.59,10.8,5.7,61,45
2005-07-20,14.4,19.1,1.20,3.0,119,3.57,8.4,5.2,72,45
2005-07-21,9.9,15.9,5.30,15.0,99,1.45,13.7,9.6,81,71
2005-07-22,7.8,10.1,6.80,19.0,100,1.23,5.7,4.3,89,72
2005-07-23,10.2,15.9,0.00,0.0,232,2.79,6.1,3.6,72,43
2005-07-24,12.4,16.3,2.50,3.0,256,3.13,14.9,9.3,70,41
2005-07-25,13.4,18.3,0.40,1.0,254,3.62,11.7,8.7,62,38
2005-07-26,14.2,18.3,0.00,0.0,256,3.68,11.8,10.4,56,37
2005-07-27,14.4,18.3,0.80,1.0,225,2.73,10.2,5.7,64,45
2005-07-28,13.0,17.7,11.60,19.0,224,2.35,9.7,6.8,87,56
2005-07-29,13.1,17.8,0.00,0.0,254,3.87,14.8,11.4,55,35
2005-07-30,12.7,17.3,0.00,0.0,244,3.87,14.3,9.3,55,35
2005-07-31,12.8,17.7,0.00,0.0,222,3.64,8.4,5.9,60,37
2005-08-01,12.3,17.8,0.30,1.0,271,2.90,11.5,4.5,70,39
2005-08-02,13.6,17.7,0.10,1.0,268,3.78,14.8,12.0,54,36
2005-08-03,13.2,17.7,0.00,0.0,232,2.86,14.9,7.3,55,35
2005-08-04,13.9,18.5,1.00,3.0,207,2.37,11.2,6.1,70,47
2005-08-05,13.4,18.5,1.40,1.0,254,3.28,15.9,11.2,64,45
2005-08-06,13.5,18.4,0.40,1.0,257,3.30,16.1,11.0,65,46
2005-08-07,13.4,18.9,1.00,2.0,284,3.31,13.9,10.1,69,40
2005-08-08,14.5,19.4,0.10,1.0,290,3.47,17.1,11.7,62,40
2005-08-09,14.9,19.3,0.00,0.0,359,3.29,16.3,6.6,60,36
2005-08-10,16.4,24.9,0.00,0.0,281,4.00,8.8,6.0,60,35
2005-08-11,19.4,26.4,0.00,0.0,292,4.37,9.4,7.6,59,31
2005-08-12,19.8,26.7,0.00,0.0,318,4.37,8.5,4.7,58,30
2005-08-13,19.3,26.7,0.10,1.0,310,3.84,9.7,6.5,56,29
2005-08-14,15.7,22.8,0.10,1.0,89,2.56,17.8,9.4,70,43
2005-08-15,10.3,15.2,0.00,0.0,98,3.35,18.1,12.1,55,32
2005-08-16,11.0,16.7,0.00,0.0,96,3.63,12.1,7.8,52,32
2005-08-17,13.3,20.0,0.00,0.0,140,3.44,7.0,4.2,53,30
2005-08-18,14.3,20.1,4.10,7.0,159,1.53,10.0,6.0,70,30
2005-08-19,14.1,16.1,2.80,8.0,142,1.06,12.1,6.7,90,78
2005-08-20,11.5,15.6,3.20,8.0,224,1.58,13.5,4.8,89,59
2005-08-21,11.4,15.4,0.20,2.0,245,2.83,16.4,10.6,61,39
2005-08-22,11.7,16.5,0.30,2.0,250,3.02,14.9,10.1,59,40
2005-08-23,11.9,17.2,0.80,1.0,249,2.92,12.8,9.7,62,35
2005-08-24,12.9,20.1,0.10,1.0,225,3.19,15.0,8.2,58,35
2005-08-25,15.2,22.1,0.00,0.0,206,3.13,12.3,6.5,61,38
2005-08-26,14.3,21.9,5.40,12.0,239,2.87,17.1,9.8,71,30
2005-08-27,10.6,16.3,0.30,3.0,233,2.08,16.5,7.1,64,32
2005-08-28,7.4,11.4,7.00,16.0,75,0.97,14.1,11.0,88,66
2005-08-29,6.8,11.5,0.00,0.0,127,1.64,7.9,5.7,77,47
2005-08-30,9.4,14.5,4.00,6.0,160,1.96,13.0,6.7,75,48
2005-08-31,9.3,13.6,1.30,8.0,220,1.89,9.6,7.0,75,51
2005-09-01,8.6,13.1,1.80,4.0,140,1.94,6.9,4.2,79,56
2005-09-02,8.1,11.6,3.60,10.0,31,1.53,4.7,2.8,90,68
2005-09-03,8.1,13.7,0.00,0.0,273,1.91,11.0,5.5,79,42
2005-09-04,9.2,13.8,0.00,0.0,247,1.97,13.8,9.5,61,40
2005-09-05,9.4,15.2,0.00,0.0,242,2.40,12.0,9.2,61,37
2005-09-06,9.4,15.2,0.10,1.0,215,1.60,12.1,6.6,68,37
2005-09-07,9.8,14.4,3.20,13.0,213,1.79,15.0,8.4,85,55
2005-09-08,9.7,14.2,3.20,7.0,263,2.04,16.9,12.5,73,53
2005-09-09,9.1,14.2,1.50,6.0,299,2.01,14.7,9.4,75,46
2005-09-10,9.1,14.3,0.00,0.0,153,1.43,9.5,6.5,69,45
2005-09-11,10.9,15.6,0.00,0.0,276,2.09,15.5,11.4,69,46
2005-09-12,9.5,15.5,0.00,0.0,276,1.81,10.4,5.6,72,46
2005-09-13,10.5,14.6,4.80,13.0,236,1.44,18.4,10.7,81,49
2005-09-14,8.4,12.1,1.30,6.0,279,1.17,19.3,9.2,81,57
2005-09-15,6.5,12.0,3.00,5.0,234,1.22,9.3,3.6,85,47
2005-09-16,8.2,12.2,0.00,0.0,238,1.45,12.6,7.6,65,45
2005-09-17,8.3,12.1,0.00,0.0,233,1.49,14.6,8.8,66,49
2005-09-18,7.7,12.8,4.30,8.0,147,1.43,13.0,9.5,79,48
2005-09-19,7.3,12.1,2.60,7.0,203,1.23,17.0,8.9,69,49
2005-09-20,7.1,10.9,0.00,0.0,246,1.71,16.1,12.5,66,45
2005-09-21,6.3,10.9,0.10,1.0,261,1.62,14.9,10.9,70,44
2005-09-22,5.3,10.0,0.80,4.0,259,1.39,14.6,11.5,72,53
2005-09-23,5.2,10.0,0.60,3.0,240,0.95,15.2,9.2,76,53
2005-09-24,7.9,13.0,0.90,3.0,231,1.29,26.4,13.0,76,46
2005-09-25,7.8,12.5,0.10,1.0,257,2.40,22.9,18.8,55,34
2005-09-26,4.6,10.0,0.00,0.0,262,1.63,15.6,10.0,68,35
2005-09-27,3.9,9.0,0.10,1.0,217,1.20,10.8,6.6,69,45
2005-09-28,4.9,10.7,7.80,15.0,124,1.24,15.7,10.6,83,46
2005-09-29,4.8,8.8,3.80,13.0,194,0.80,12.3,6.8,84,63
2005-09-30,4.6,9.1,0.00,0.0,160,0.96,6.3,4.5,84,58
2005-10-01,3.3,8.7,0.40,1.0,139,0.87,6.4,3.2,87,59
2005-10-02,2.3,6.9,1.90,11.0,72,0.53,9.9,5.8,91,65
2005-10-03,1.7,4.8,0.10,1.0,89,0.73,14.0,10.5,81,52
2005-10-04,1.7,5.9,0.00,0.0,94,0.97,15.5,10.7,70,47
2005-10-05,2.1,6.6,0.20,1.0,93,0.98,15.1,11.2,73,50
2005-10-06,3.6,7.3,2.50,11.0,88,0.71,9.9,5.7,87,65
2005-10-07,2.9,6.7,0.50,5.0,217,0.66,7.6,5.1,89,54
2005-10-08,2.7,7.7,0.00,0.0,227,0.89,10.2,5.8,76,46
2005-10-09,2.1,6.9,1.30,3.0,113,0.60,18.8,8.6,78,55
2005-10-10,2.6,7.3,1.20,4.0,148,0.90,20.0,14.8,79,37
2005-10-11,1.8,6.8,0.00,0.0,145,0.69,18.1,7.9,71,42
2005-10-12,2.6,6.6,1.30,6.0,121,0.84,18.8,9.5,78,60
2005-10-13,1.3,6.5,0.70,3.0,211,0.80,14.5,8.3,82,45
2005-10-14,1.3,6.0,0.00,0.0,224,0.79,11.4,5.0,70,46
2005-10-15,-0.2,4.1,0.00,0.0,360,0.53,6.6,4.5,76,59
2005-10-16,-1.1,2.3,0.00,0.0,63,0.50,9.4,4.5,80,53
2005-10-17,-1.0,1.8,0.30,3.0,358,0.69,8.4,5.9,62,46
2005-10-18,-0.4,4.1,0.00,0.0,181,0.54,8.2,6.6,70,53
2005-10-19,1.4,5.1,0.20,2.0,240,0.75,16.3,8.7,77,46
2005-10-20,-0.5,4.2,0.00,0.0,235,0.68,11.6,5.8,71,50
2005-10-21,-0.2,2.3,1.30,4.0,89,0.72,18.5,12.6,66,48
2005-10-22,0.9,7.2,0.30,2.0,94,0.69,17.4,11.3,81,59
2005-10-23,1.7,6.2,0.00,0.0,125,0.65,14.3,10.6,77,61
2005-10-24,0.3,3.5,0.00,0.0,98,0.51,17.0,9.7,79,60
2005-10-25,1.0,4.6,0.30,2.0,79,0.38,14.5,6.8,86,71
2005-10-26,1.2,4.0,0.00,0.0,243,0.43,18.1,11.4,84,54
2005-10-27,-1.8,0.9,0.00,0.0,239,0.50,13.9,5.6,69,54
2005-10-28,-2.9,1.6,0.00,0.0,57,0.51,14.1,6.1,70,44
2005-10-29,-2.0,0.1,0.10,1.0,86,0.50,14.8,8.6,68,52
2005-10-30,-2.1,1.3,0.50,3.0,123,0.33,7.6,4.6,80,62
2005-10-31,-2.6,0.6,0.00,0.0,51,0.37,17.7,6.5,83,58
2005-11-01,-3.1,-0.7,0.10,1.0,94,0.58,14.4,11.4,65,60
2005-11-02,-3.8,-0.7,0.20,2.0,75,0.30,7.7,4.4,77,64
2005-11-03,-4.2,-1.7,0.00,0.0,73,0.28,16.2,8.2,81,63
2005-11-04,-4.0,-2.4,3.20,14.0,89,0.44,17.0,12.1,73,64
2005-11-05,-5.6,-3.7,1.70,10.0,83,0.30,10.4,9.0,73,63
2005-11-06,-7.5,-5.1,0.00,0.0,82,0.26,9.0,6.9,69,62
2005-11-07,-9.8,-7.3,0.00,0.0,96,0.32,16.1,10.8,68,60
2005-11-08,-9.3,-5.0,0.90,6.0,87,0.28,14.2,9.7,73,62
2005-11-09,-5.3,-4.1,9.20,23.0,76,0.15,11.7,7.7,85,80
2005-11-10,-7.3,-4.9,6.10,13.0,82,0.15,13.0,9.1,85,74
2005-11-11,-8.6,-6.9,2.10,8.0,81,0.15,8.3,6.2,83,72
2005-11-12,-10.1,-7.8,0.00,0.0,86,0.16,9.4,7.6,76,62
2005-11-13,-10.8,-9.0,0.00,0.0,48,0.11,6.5,3.2,74,66
2005-11-14,-13.1,-10.5,0.00,0.0,281,0.11,5.8,4.0,79,58
2005-11-15,-12.9,-9.8,0.40,4.0,63,0.10,6.0,4.9,75,60
2005-11-16,-8.6,-3.3,2.60,11.0,61,0.11,6.1,3.7,82,72
2005-11-17,-0.4,2.7,1.30,2.0,144,0.19,10.7,8.8,85,79
2005-11-18,-0.0,2.7,0.10,1.0,221,0.41,23.1,12.2,75,61
2005-11-19,0.6,3.5,1.50,9.0,196,0.28,17.9,11.7,85,61
2005-11-20,-1.6,1.0,0.00,0.0,231,0.67,23.0,14.2,63,52
2005-11-21,-1.3,2.1,2.20,5.0,125,0.15,12.2,9.7,87,76
2005-11-22,1.3,1.7,4.20,9.0,145,0.10,11.9,8.1,89,86
2005-11-23,3.0,6.0,0.90,4.0,125,0.22,16.4,12.6,90,66
2005-11-24,1.8,3.9,0.00,0.0,102,0.23,13.9,9.7,84,71
2005-11-25,0.6,2.2,0.00,0.0,113,0.33,13.5,10.9,76,57
2005-11-26,-6.0,0.7,0.00,0.0,240,0.47,12.8,10.4,57,49
2005-11-27,-9.5,-6.3,0.00,0.0,305,0.11,6.9,4.0,62,42
2005-11-28,-11.3,-9.2,0.00,0.0,356,0.10,3.7,2.8,46,38
2005-11-29,-15.4,-11.8,0.00,0.0,306,0.09,5.4,2.9,53,43
2005-11-30,-18.3,-15.3,0.00,0.0,354,0.05,4.7,2.7,55,47
2005-12-01,-20.4,-17.5,0.00,0.0,302,0.03,3.8,2.3,63,49
2005-12-02,-19.1,-17.5,0.00,0.0,47,0.06,10.1,4.7,65,57
2005-12-03,-20.0,-18.8,0.00,0.0,70,0.04,6.2,4.2,70,64
2005-12-04,-18.7,-17.8,1.20,8.0,350,0.05,5.5,3.2,65,61
2005-12-05,-20.6,-18.6,0.00,0.0,267,0.05,8.3,5.4,72,63
2005-12-06,-20.2,-17.7,0.00,0.0,41,0.04,5.4,3.4,65,59
2005-12-07,-14.6,-9.5,0.70,4.0,60,0.05,5.0,3.7,73,62
2005-12-08,-6.9,-2.7,0.00,0.0,116,0.07,9.8,7.0,85,82
2005-12-09,-3.7,-2.4,1.40,4.0,229,0.10,13.4,9.1,90,83
2005-12-10,-2.9,0.7,0.00,0.0,143,0.08,9.7,7.3,89,84
2005-12-11,-4.9,-1.4,2.30,4.0,299,0.08,10.9,5.4,87,75
2005-12-12,-4.3,-3.0,1.80,5.0,153,0.08,8.5,5.8,90,82
2005-12-13,-5.2,-2.0,0.00,0.0,245,0.12,14.5,12.1,83,81
2005-12-14,-14.5,-10.3,0.00,0.0,297,0.03,10.9,6.9,86,84
2005-12-15,-15.1,-11.0,3.30,10.0,65,0.05,7.1,5.1,84,81
2005-12-16,-13.7,-10.7,0.00,0.0,57,0.03,7.1,5.1,86,83
2005-12-17,-12.0,-10.4,0.00,0.0,68,0.03,5.0,2.5,88,86
2005-12-18,-14.3,-11.1,0.00,0.0,26,0.02,5.4,3.4,87,84
2005-12-19,-20.0,-14.4,0.00,0.0,326,0.02,3.4,1.9,82,79
2005-12-20,-22.0,-16.9,0.00,0.0,291,0.03,3.7,2.0,78,73
2005-12-21,-13.1,-8.0,1.20,7.0,358,0.05,4.7,2.6,83,77
2005-12-22,-13.0,-8.3,0.00,0.0,16,0.04,6.5,3.7,87,81
2005-12-23,-11.0,-8.2,0.50,3.0,49,0.04,5.6,3.5,87,82
2005-12-24,-12.4,-9.5,0.00,0.0,66,0.03,6.7,3.9,88,85
2005-12-25,-11.1,-9.3,2.80,7.0,310,0.02,4.7,2.8,89,86
2005-12-26,-11.9,-10.9,0.00,0.0,356,0.03,5.2,2.8,87,84
2005-12-27,-15.3,-12.1,0.00,0.0,9,0.02,4.6,2.8,84,77
2005-12-28,-15.7,-11.7,1.40,6.0,19,0.03,4.8,2.2,83,79
2005-12-29,-15.2,-14.1,0.00,0.0,59,0.02,5.1,2.6,85,82
2005-12-30,-18.6,-14.2,0.20,2.0,328,0.03,5.4,3.0,81,75
2005-12-31,-13.5,-12.6,2.20,12.0,71,0.03,4.6,1.7,85,82
2006-01-01,-14.4,-13.3,0.00,0.0,106,0.03,5.2,2.5,85,84
2006-01-02,-16.6,-14.0,0.00,0.0,207,0.03,3.9,2.0,84,79
2006-01-03,-16.9,-13.2,0.00,0.0,16,0.03,3.3,2.3,80,71
2006-01-04,-15.0,-12.1,0.00,0.0,20,0.04,4.7,3.1,83,79
2006-01-05,-16.0,-11.3,2.50,8.0,22,0.05,6.1,4.5,84,82
2006-01-06,-13.6,-10.7,3.10,6.0,35,0.04,5.9,3.0,87,81
2006-01-07,-16.8,-14.7,0.00,0.0,296,0.03,4.4,2.5,84,80
2006-01-08,-19.2,-15.8,0.00,0.0,52,0.03,3.9,2.2,82,76
2006-01-09,-18.4,-16.6,1.90,6.0,22,0.03,4.3,2.3,81,76
2006-01-10,-18.2,-16.1,0.00,0.0,17,0.04,3.7,2.5,80,73
2006-01-11,-18.6,-15.7,0.00,0.0,30,0.04,3.4,2.2,80,77
2006-01-12,-18.4,-15.7,0.00,0.0,34,0.03,4.2,2.2,81,75
2006-01-13,-19.9,-15.3,0.00,0.0,28,0.04,5.6,3.3,80,72
2006-01-14,-18.2,-15.6,0.00,0.0,318,0.04,5.0,2.9,81,76
2006-01-15,-21.5,-17.3,0.00,0.0,329,0.04,6.1,3.4,80,76
2006-01-16,-26.9,-20.9,0.00,0.0,340,0.03,5.5,3.4,76,71
2006-01-17,-22.9,-15.8,1.20,10.0,306,0.04,5.3,3.3,76,70
2006-01-18,-19.4,-16.2,0.90,7.0,68,0.03,4.4,2.7,81,77
2006-01-19,-22.9,-18.5,0.00,0.0,356,0.04,5.9,3.2,77,71
2006-01-20,-22.3,-18.7,0.00,0.0,29,0.05,4.2,3.1,76,67
2006-01-21,-20.8,-14.1,0.10,1.0,65,0.07,6.8,5.6,77,74
2006-01-22,-13.5,-5.6,0.00,0.0,108,0.11,9.8,7.5,85,75
2006-01-23,-9.2,-5.4,0.30,2.0,231,0.41,22.9,13.8,67,48
2006-01-24,-14.4,-10.0,9.10,15.0,5,0.08,8.9,5.1,80,68
2006-01-25,-13.2,-12.1,11.10,24.0,55,0.09,9.0,6.0,82,69
2006-01-26,-24.1,-15.7,0.70,3.0,87,0.05,7.4,4.2,75,63
2006-01-27,-28.5,-23.4,0.20,2.0,39,0.05,4.7,2.9,70,59
2006-01-28,-27.2,-20.7,0.30,2.0,17,0.05,7.3,3.3,70,62
2006-01-29,-22.5,-19.4,1.90,9.0,85,0.07,7.2,4.0,75,65
2006-01-30,-27.2,-22.7,0.00,0.0,321,0.05,6.2,3.6,73,57
2006-01-31,-22.7,-17.5,0.70,5.0,61,0.07,4.3,2.8,72,60
2006-02-01,-17.9,-13.5,0.20,2.0,7,0.09,4.0,2.5,76,65
2006-02-02,-17.0,-11.3,0.00,0.0,57,0.13,7.6,5.3,78,63
2006-02-03,-16.3,-11.9,0.40,3.0,348,0.10,4.4,2.8,75,64
2006-02-04,-19.9,-13.4,1.40,6.0,307,0.09,8.7,5.9,78,71
2006-02-05,-17.9,-15.6,0.70,4.0,284,0.12,6.6,3.8,80,68
2006-02-06,-21.1,-15.9,0.00,0.0,9,0.09,5.4,3.3,76,60
2006-02-07,-14.1,-8.2,2.10,8.0,16,0.12,4.0,2.9,78,64
2006-02-08,-9.6,-2.5,0.60,4.0,263,0.38,19.6,9.7,78,57
2006-02-09,-9.9,-3.1,0.00,0.0,259,0.28,18.0,9.2,79,61
2006-02-10,-9.9,-4.5,0.00,0.0,81,0.21,10.4,5.2,80,58
2006-02-11,-7.8,-2.2,0.00,0.0,49,0.30,6.6,3.7,79,55
2006-02-12,-8.7,-3.0,0.00,0.0,76,0.25,6.8,4.7,75,60
2006-02-13,-6.6,-2.7,0.00,0.0,253,0.51,20.6,14.7,73,55
2006-02-14,-6.4,-2.8,0.00,0.0,289,0.59,20.3,13.5,71,56
2006-02-15,-10.7,-4.0,0.00,0.0,291,0.30,11.6,8.5,80,64
2006-02-16,-13.4,-7.4,0.00,0.0,320,0.29,5.6,3.0,76,53
2006-02-17,-13.4,-7.6,0.00,0.0,320,0.23,6.1,2.7,71,55
2006-02-18,-13.9,-7.8,0.00,0.0,42,0.24,4.0,2.1,77,57
2006-02-19,-13.0,-5.7,0.00,0.0,301,0.27,6.9,4.3,76,55
2006-02-20,-7.8,-2.2,0.00,0.0,271,0.41,13.7,9.5,81,62
2006-02-21,-6.3,-2.5,4.00,15.0,302,0.44,16.0,8.1,79,38
2006-02-22,-15.1,-6.3,0.00,0.0,298,0.35,13.2,8.4,70,43
2006-02-23,-19.9,-13.0,0.00,0.0,286,0.28,11.8,9.0,70,47
2006-02-24,-23.5,-16.1,0.00,0.0,287,0.23,9.0,6.0,68,52
2006-02-25,-26.5,-19.8,0.00,0.0,306,0.22,7.9,4.5,66,43
2006-02-26,-27.4,-19.8,0.00,0.0,15,0.21,6.6,3.3,63,43
2006-02-27,-24.6,-16.8,0.00,0.0,324,0.24,5.2,3.6,61,38
2006-02-28,-23.9,-16.8,0.00,0.0,290,0.29,7.9,3.9,62,40
2006-03-01,-23.3,-15.4,0.00,0.0,332,0.30,8.6,3.9,62,41
2006-03-02,-18.5,-10.8,0.00,0.0,3,0.35,6.6,3.8,69,48
2006-03-03,-16.4,-8.2,0.00,0.0,313,0.44,5.8,3.3,70,49
2006-03-04,-13.6,-7.9,0.90,6.0,69,0.32,9.7,4.3,76,50
2006-03-05,-9.6,-2.9,0.00,0.0,69,0.57,5.2,3.9,80,63
2006-03-06,-10.4,-3.1,0.00,0.0,41,0.64,7.6,3.8,76,52
2006-03-07,-10.0,-2.9,0.10,1.0,89,0.62,5.4,2.5,73,51
2006-03-08,-5.7,-2.4,4.00,16.0,100,0.47,13.8,10.7,78,62
2006-03-09,-4.2,-2.2,5.40,20.0,64,0.53,11.5,9.5,78,56
2006-03-10,-7.3,-2.7,2.80,15.0,81,0.58,13.0,10.6,71,53
2006-03-11,-14.0,-7.9,0.00,0.0,103,0.50,11.6,9.7,71,51
2006-03-12,-18.2,-12.7,0.00,0.0,84,0.43,8.4,5.1,69,50
2006-03-13,-19.6,-13.5,0.00,0.0,83,0.34,11.9,7.9,66,43
2006-03-14,-23.8,-19.3,0.00,0.0,71,0.29,17.7,13.8,56,44
2006-03-15,-24.4,-22.0,0.00,0.0,86,0.29,17.1,9.4,58,42
2006-03-16,-24.3,-21.7,1.40,8.0,74,0.24,15.3,10.0,60,42
2006-03-17,-23.2,-19.4,2.00,8.0,87,0.33,13.7,9.5,63,46
2006-03-18,-22.2,-17.5,0.00,0.0,260,0.42,6.3,4.0,66,49
2006-03-19,-19.3,-10.3,0.00,0.0,66,0.47,6.0,3.6,65,49
2006-03-20,-10.1,-1.9,0.00,0.0,49,0.81,4.3,3.3,67,50
2006-03-21,-4.1,2.7,0.00,0.0,30,1.19,10.5,4.6,73,45
2006-03-22,-2.0,3.0,0.00,0.0,87,1.08,18.2,13.9,73,44
2006-03-23,-1.7,3.3,0.30,3.0,88,1.15,18.3,10.4,78,52
2006-03-24,0.4,3.4,0.00,0.0,86,0.94,15.1,11.3,76,56
2006-03-25,-0.8,3.4,0.00,0.0,72,0.87,16.2,9.0,78,59
2006-03-26,-1.8,1.5,2.80,16.0,91,0.79,11.5,7.4,81,58
2006-03-27,-4.8,1.9,0.00,0.0,171,1.10,13.0,5.3,76,51
2006-03-28,-4.1,1.7,0.00,0.0,284,1.32,12.5,6.3,71,44
2006-03-29,-4.5,2.7,0.00,0.0,100,1.30,9.3,5.5,70,32
2006-03-30,-4.2,1.5,0.00,0.0,277,1.22,12.5,9.7,67,35
2006-03-31,-8.1,-0.0,0.00,0.0,307,1.37,9.0,3.7,61,35
2006-04-01,-6.0,3.2,0.00,0.0,58,1.54,7.1,3.4,66,30
2006-04-02,-3.7,5.0,0.00,0.0,28,1.68,12.1,4.1,67,39
2006-04-03,0.2,4.7,0.00,0.0,258,1.50,15.1,9.8,69,38
2006-04-04,-0.2,4.6,0.00,0.0,206,1.52,9.4,5.8,69,41
2006-04-05,2.2,7.3,0.00,0.0,158,1.61,7.1,3.9,76,54
2006-04-06,1.7,7.3,0.00,0.0,200,1.82,9.0,3.4,74,40
2006-04-07,1.8,7.2,0.00,0.0,236,1.94,10.1,4.8,68,40
2006-04-08,1.2,5.6,0.00,0.0,67,1.31,12.6,6.9,79,59
2006-04-09,1.9,6.6,2.30,12.0,260,1.33,15.7,7.3,82,48
2006-04-10,0.1,6.3,0.00,0.0,253,1.60,15.7,11.2,72,45
2006-04-11,-0.5,3.6,0.00,0.0,229,1.58,11.2,5.7,70,47
2006-04-12,-0.5,3.3,0.10,1.0,183,1.60,13.7,5.7,70,46
2006-04-13,-1.4,4.3,0.00,0.0,155,1.55,13.8,7.1,73,50
2006-04-14,0.5,4.5,15.80,19.0,89,0.93,15.1,13.0,80,50
2006-04-15,-2.8,-0.1,10.00,21.0,61,0.88,13.4,7.1,80,63
2006-04-16,-3.8,-1.0,5.50,23.0,49,1.18,8.6,4.8,77,50
2006-04-17,-3.9,3.4,0.30,2.0,227,1.61,17.1,7.6,66,38
2006-04-18,0.8,6.4,0.00,0.0,135,1.68,19.8,12.5,68,41
2006-04-19,-1.2,6.0,0.70,3.0,269,1.49,19.3,6.7,69,40
2006-04-20,-0.8,3.4,0.00,0.0,177,1.85,8.3,4.8,74,47
2006-04-21,-0.3,4.3,0.90,6.0,272,1.73,8.0,4.4,75,46
2006-04-22,-0.3,5.1,0.00,0.0,207,2.04,10.1,6.9,65,46
