Year,Month,Jurisdiction,Number_fires
2012,6.0,Newfoundland and Labrador,31
2012,7.0,Newfoundland and Labrador,36
2012,8.0,Newfoundland and Labrador,9
2012,9.0,Newfoundland and Labrador,4
2012,10.0,Newfoundland and Labrador,0
2012,11.0,Newfoundland and Labrador,0
2012,12.0,Newfoundland and Labrador,0
2013,1.0,Newfoundland and Labrador,0
2013,3.0,Newfoundland and Labrador,0
2013,4.0,Newfoundland and Labrador,7
2013,5.0,Newfoundland and Labrador,21
2013,6.0,Newfoundland and Labrador,10
2013,7.0,Newfoundland and Labrador,22
2013,8.0,Newfoundland and Labrador,7
2013,9.0,Newfoundland and Labrador,0
2013,10.0,Newfoundland and Labrador,2
2013,11.0,Newfoundland and Labrador,0
2013,12.0,Newfoundland and Labrador,0
2014,1.0,Newfoundland and Labrador,0
2014,3.0,Newfoundland and Labrador,0
2014,4.0,Newfoundland and Labrador,0
2014,5.0,Newfoundland and Labrador,0
2014,6.0,Newfoundland and Labrador,0
2014,7.0,Newfoundland and Labrador,0
2014,8.0,Newfoundland and Labrador,0
2014,9.0,Newfoundland and Labrador,1
2014,10.0,Newfoundland and Labrador,0
2014,11.0,Newfoundland and Labrador,0
2014,12.0,Newfoundland and Labrador,0
2015,1.0,Newfoundland and Labrador,0
2015,3.0,Newfoundland and Labrador,0
2015,4.0,Newfoundland and Labrador,0
2015,5.0,Newfoundland and Labrador,2
2015,6.0,Newfoundland and Labrador,21
2015,7.0,Newfoundland and Labrador,0
2015,8.0,Newfoundland and Labrador,4
2015,9.0,Newfoundland and Labrador,0
2015,10.0,Newfoundland and Labrador,0
2015,11.0,Newfoundland and Labrador,0
2015,12.0,Newfoundland and Labrador,0
2016,1.0,Newfoundland and Labrador,0
2016,3.0,Newfoundland and Labrador,0
2016,4.0,Newfoundland and Labrador,0
2016,5.0,Newfoundland and Labrador,1
2016,6.0,Newfoundland and Labrador,0
2016,7.0,Newfoundland and Labrador,14
2016,8.0,Newfoundland and Labrador,3
2016,9.0,Newfoundland and Labrador,0
2016,10.0,Newfoundland and Labrador,0
2016,11.0,Newfoundland and Labrador,0
2016,12.0,Newfoundland and Labrador,0
2017,1.0,Newfoundland and Labrador,0
2017,3.0,Newfoundland and Labrador,0
2017,4.0,Newfoundland and Labrador,0
2017,5.0,Newfoundland and Labrador,18
2017,6.0,Newfoundland and Labrador,22
2017,7.0,Newfoundland and Labrador,20
2017,8.0,Newfoundland and Labrador,8
2017,9.0,Newfoundland and Labrador,4
2017,10.0,Newfoundland and Labrador,4
2017,11.0,Newfoundland and Labrador,6
2017,12.0,Newfoundland and Labrador,0
2018,1.0,Newfoundland and Labrador,0
2018,3.0,Newfoundland and Labrador,0
2018,4.0,Newfoundland and Labrador,12
2018,5.0,Newfoundland and Labrador,41
2018,6.0,Newfoundland and Labrador,18
2018,7.0,Newfoundland and Labrador,19
2018,8.0,Newfoundland and Labrador,24
2018,9.0,Newfoundland and Labrador,14
2018,10.0,Newfoundland and Labrador,3
2018,11.0,Newfoundland and Labrador,0
2018,12.0,Newfoundland and Labrador,0
2019,1.0,Newfoundland and Labrador,0
2019,3.0,Newfoundland and Labrador,6
2019,4.0,Newfoundland and Labrador,1
2019,5.0,Newfoundland and Labrador,44
2019,6.0,Newfoundland and Labrador,8
2019,7.0,Newfoundland and Labrador,11
2019,8.0,Newfoundland and Labrador,16
2019,9.0,Newfoundland and Labrador,11
2019,10.0,Newfoundland and Labrador,2
2019,11.0,Newfoundland and Labrador,0
2019,12.0,Newfoundland and Labrador,0
2020,1.0,Newfoundland and Labrador,0
2020,3.0,Newfoundland and Labrador,0
2020,4.0,Newfoundland and Labrador,12
2020,5.0,Newfoundland and Labrador,17
2020,6.0,Newfoundland and Labrador,6
2020,7.0,Newfoundland and Labrador,25
2020,8.0,Newfoundland and Labrador,27
2020,9.0,Newfoundland and Labrador,5
2020,10.0,Newfoundland and Labrador,0
2020,11.0,Newfoundland and Labrador,4
2020,12.0,Newfoundland and Labrador,1
2021,1.0,Newfoundland and Labrador,0
2021,3.0,Newfoundland and Labrador,2
2021,4.0,Newfoundland and Labrador,6
2021,5.0,Newfoundland and Labrador,21
2021,6.0,Newfoundland and Labrador,16
2021,7.0,Newfoundland and Labrador,15
2021,8.0,Newfoundland and Labrador,22
2021,9.0,Newfoundland and Labrador,5
2021,10.0,Newfoundland and Labrador,0
2021,11.0,Newfoundland and Labrador,2
2021,12.0,Newfoundland and Labrador,0
2022,1.0,Newfoundland and Labrador,0
2022,3.0,Newfoundland and Labrador,0
2022,4.0,Newfoundland and Labrador,2
2022,5.0,Newfoundland and Labrador,27
2022,6.0,Newfoundland and Labrador,19
2022,7.0,Newfoundland and Labrador,34
2022,8.0,Newfoundland and Labrador,13
2022,9.0,Newfoundland and Labrador,10
2022,10.0,Newfoundland and Labrador,15
2022,11.0,Newfoundland and Labrador,3
2022,12.0,Newfoundland and Labrador,0
1990,1.0,Northwest Territories,0
1990,2.0,Northwest Territories,0
1990,4.0,Northwest Territories,0
1990,5.0,Northwest Territories,10
1990,6.0,Northwest Territories,98
1990,7.0,Northwest Territories,113
1990,8.0,Northwest Territories,13
1990,9.0,Northwest Territories,2
1990,10.0,Northwest Territories,0
1990,11.0,Northwest Territories,0
1990,12.0,Northwest Territories,0
1991,1.0,Northwest Territories,0
1991,2.0,Northwest Territories,0
1991,4.0,Northwest Territories,0
1991,5.0,Northwest Territories,5
1991,6.0,Northwest Territories,59
1991,7.0,Northwest Territories,149
1991,8.0,Northwest Territories,117
1991,9.0,Northwest Territories,1
1991,10.0,Northwest Territories,0
1991,11.0,Northwest Territories,0
1991,12.0,Northwest Territories,0
1992,1.0,Northwest Territories,0
1992,2.0,Northwest Territories,0
1992,4.0,Northwest Territories,0
1992,5.0,Northwest Territories,9
1992,6.0,Northwest Territories,31
1992,7.0,Northwest Territories,130
1992,8.0,Northwest Territories,100
1992,9.0,Northwest Territories,15
1992,10.0,Northwest Territories,0
1992,11.0,Northwest Territories,0
1992,12.0,Northwest Territories,0
1993,1.0,Northwest Territories,0
1993,2.0,Northwest Territories,0
1993,4.0,Northwest Territories,0
1993,5.0,Northwest Territories,13
1993,6.0,Northwest Territories,175
1993,7.0,Northwest Territories,249
1993,8.0,Northwest Territories,30
1993,9.0,Northwest Territories,4
1993,10.0,Northwest Territories,0
1993,11.0,Northwest Territories,0
1993,12.0,Northwest Territories,2
1994,1.0,Northwest Territories,2
1994,2.0,Northwest Territories,1
1994,4.0,Northwest Territories,1
1994,5.0,Northwest Territories,37
1994,6.0,Northwest Territories,185
1994,7.0,Northwest Territories,326
1994,8.0,Northwest Territories,78
1994,9.0,Northwest Territories,13
1994,10.0,Northwest Territories,8
1994,11.0,Northwest Territories,1
1994,12.0,Northwest Territories,1
1995,1.0,Northwest Territories,0
1995,2.0,Northwest Territories,0
1995,4.0,Northwest Territories,1
1995,5.0,Northwest Territories,24
1995,6.0,Northwest Territories,79
1995,7.0,Northwest Territories,56
1995,8.0,Northwest Territories,47
1995,9.0,Northwest Territories,7
1995,10.0,Northwest Territories,1
1995,11.0,Northwest Territories,3
1995,12.0,Northwest Territories,0
1996,1.0,Northwest Territories,0
1996,2.0,Northwest Territories,0
1996,4.0,Northwest Territories,1
1996,5.0,Northwest Territories,11
1996,6.0,Northwest Territories,182
1996,7.0,Northwest Territories,134
1996,8.0,Northwest Territories,22
1996,9.0,Northwest Territories,0
1996,10.0,Northwest Territories,0
1996,11.0,Northwest Territories,0
1996,12.0,Northwest Territories,0
1997,1.0,Northwest Territories,0
1997,2.0,Northwest Territories,0
1997,4.0,Northwest Territories,0
1997,5.0,Northwest Territories,1
1997,6.0,Northwest Territories,17
1997,7.0,Northwest Territories,74
1997,8.0,Northwest Territories,10
1997,9.0,Northwest Territories,3
1997,10.0,Northwest Territories,0
1997,11.0,Northwest Territories,0
1997,12.0,Northwest Territories,0
1998,1.0,Northwest Territories,0
1998,2.0,Northwest Territories,0
1998,4.0,Northwest Territories,0
1998,5.0,Northwest Territories,24
1998,6.0,Northwest Territories,76
1998,7.0,Northwest Territories,228
1998,8.0,Northwest Territories,69
1998,9.0,Northwest Territories,2
1998,10.0,Northwest Territories,0
1998,11.0,Northwest Territories,0
1998,12.0,Northwest Territories,0
1999,1.0,Northwest Territories,0
1999,2.0,Northwest Territories,0
1999,4.0,Northwest Territories,1
1999,5.0,Northwest Territories,3
1999,6.0,Northwest Territories,70
1999,7.0,Northwest Territories,39
1999,8.0,Northwest Territories,53
1999,9.0,Northwest Territories,6
1999,10.0,Northwest Territories,0
1999,11.0,Northwest Territories,0
1999,12.0,Northwest Territories,0
2000,1.0,Northwest Territories,0
2000,2.0,Northwest Territories,0
2000,4.0,Northwest Territories,0
2000,5.0,Northwest Territories,5
2000,6.0,Northwest Territories,90
2000,7.0,Northwest Territories,144
2000,8.0,Northwest Territories,36
2000,9.0,Northwest Territories,0
2000,10.0,Northwest Territories,0
2000,11.0,Northwest Territories,0
2000,12.0,Northwest Territories,0
2001,1.0,Northwest Territories,0
2001,2.0,Northwest Territories,0
2001,4.0,Northwest Territories,0
2001,5.0,Northwest Territories,0
2001,6.0,Northwest Territories,49
2001,7.0,Northwest Territories,71
2001,8.0,Northwest Territories,6
2001,9.0,Northwest Territories,2
2001,10.0,Northwest Territories,0
2001,11.0,Northwest Territories,0
2001,12.0,Northwest Territories,0
2002,1.0,Northwest Territories,0
2002,2.0,Northwest Territories,0
2002,4.0,Northwest Territories,0
2002,5.0,Northwest Territories,2
2002,6.0,Northwest Territories,38
2002,7.0,Northwest Territories,41
2002,8.0,Northwest Territories,4
2002,9.0,Northwest Territories,0
2002,10.0,Northwest Territories,0
2002,11.0,Northwest Territories,0
2002,12.0,Northwest Territories,0
2003,1.0,Northwest Territories,0
2003,2.0,Northwest Territories,0
2003,4.0,Northwest Territories,0
2003,5.0,Northwest Territories,6
2003,6.0,Northwest Territories,48
2003,7.0,Northwest Territories,86
2003,8.0,Northwest Territories,19
2003,9.0,Northwest Territories,1
2003,10.0,Northwest Territories,0
2003,11.0,Northwest Territories,0
2003,12.0,Northwest Territories,0
2004,1.0,Northwest Territories,0
2004,2.0,Northwest Territories,0
2004,4.0,Northwest Territories,0
2004,5.0,Northwest Territories,3
2004,6.0,Northwest Territories,51
2004,7.0,Northwest Territories,206
2004,8.0,Northwest Territories,27
2004,9.0,Northwest Territories,9
2004,10.0,Northwest Territories,2
2004,11.0,Northwest Territories,1
2004,12.0,Northwest Territories,0
2005,1.0,Northwest Territories,0
2005,2.0,Northwest Territories,0
2005,4.0,Northwest Territories,0
2005,5.0,Northwest Territories,15
2005,6.0,Northwest Territories,43
2005,7.0,Northwest Territories,194
2005,8.0,Northwest Territories,5
2005,9.0,Northwest Territories,3
2005,10.0,Northwest Territories,1
2005,11.0,Northwest Territories,0
2005,12.0,Northwest Territories,0
2006,1.0,Northwest Territories,0
2006,2.0,Northwest Territories,0
2006,4.0,Northwest Territories,0
2006,5.0,Northwest Territories,1
2006,6.0,Northwest Territories,34
2006,7.0,Northwest Territories,59
2006,8.0,Northwest Territories,63
2006,9.0,Northwest Territories,9
2006,10.0,Northwest Territories,1
2006,11.0,Northwest Territories,0
2006,12.0,Northwest Territories,0
2007,1.0,Northwest Territories,0
2007,2.0,Northwest Territories,0
2007,4.0,Northwest Territories,0
2007,5.0,Northwest Territories,2
2007,6.0,Northwest Territories,79
2007,7.0,Northwest Territories,89
2007,8.0,Northwest Territories,14
2007,9.0,Northwest Territories,0
2007,10.0,Northwest Territories,0
2007,11.0,Northwest Territories,0
2007,12.0,Northwest Territories,0
2008,1.0,Northwest Territories,0
2008,2.0,Northwest Territories,0
2008,4.0,Northwest Territories,0
2008,5.0,Northwest Territories,8
2008,6.0,Northwest Territories,61
2008,7.0,Northwest Territories,85
2008,8.0,Northwest Territories,86
2008,9.0,Northwest Territories,0
2008,10.0,Northwest Territories,0
2008,11.0,Northwest Territories,0
2008,12.0,Northwest Territories,0
2009,1.0,Northwest Territories,1
2009,2.0,Northwest Territories,1
2009,4.0,Northwest Territories,1
2009,5.0,Northwest Territories,4
2009,6.0,Northwest Territories,15
2009,7.0,Northwest Territories,10
2009,8.0,Northwest Territories,13
2009,9.0,Northwest Territories,1
2009,10.0,Northwest Territories,0
2009,11.0,Northwest Territories,0
2009,12.0,Northwest Territories,0
2010,1.0,Northwest Territories,0
2010,2.0,Northwest Territories,0
2010,4.0,Northwest Territories,0
2010,5.0,Northwest Territories,5
2010,6.0,Northwest Territories,81
2010,7.0,Northwest Territories,121
2010,8.0,Northwest Territories,13
2010,9.0,Northwest Territories,4
2010,10.0,Northwest Territories,0
2010,11.0,Northwest Territories,0
2010,12.0,Northwest Territories,0
2011,1.0,Northwest Territories,0
2011,2.0,Northwest Territories,0
2011,4.0,Northwest Territories,0
2011,5.0,Northwest Territories,14
2011,6.0,Northwest Territories,78
2011,7.0,Northwest Territories,85
2011,8.0,Northwest Territories,22
2011,9.0,Northwest Territories,2
2011,10.0,Northwest Territories,0
2011,11.0,Northwest Territories,0
2011,12.0,Northwest Territories,0
2012,1.0,Northwest Territories,0
2012,2.0,Northwest Territories,0
2012,4.0,Northwest Territories,0
2012,5.0,Northwest Territories,12
2012,6.0,Northwest Territories,76
2012,7.0,Northwest Territories,148
2012,8.0,Northwest Territories,43
2012,9.0,Northwest Territories,10
2012,10.0,Northwest Territories,0
2012,11.0,Northwest Territories,0
2012,12.0,Northwest Territories,0
2013,1.0,Northwest Territories,0
2013,2.0,Northwest Territories,0
2013,4.0,Northwest Territories,0
2013,5.0,Northwest Territories,4
2013,6.0,Northwest Territories,152
2013,7.0,Northwest Territories,77
2013,8.0,Northwest Territories,19
2013,9.0,Northwest Territories,5
2013,10.0,Northwest Territories,0
2013,11.0,Northwest Territories,0
2013,12.0,Northwest Territories,0
2014,1.0,Northwest Territories,0
2014,2.0,Northwest Territories,0
2014,4.0,Northwest Territories,1
2014,5.0,Northwest Territories,4
2014,6.0,Northwest Territories,118
2014,7.0,Northwest Territories,188
2014,8.0,Northwest Territories,77
2014,9.0,Northwest Territories,0
2014,10.0,Northwest Territories,0
2014,11.0,Northwest Territories,0
2014,12.0,Northwest Territories,0
2015,1.0,Northwest Territories,0
2015,2.0,Northwest Territories,0
2015,4.0,Northwest Territories,0
2015,5.0,Northwest Territories,60
2015,6.0,Northwest Territories,125
2015,7.0,Northwest Territories,41
2015,8.0,Northwest Territories,27
2015,9.0,Northwest Territories,0
2015,10.0,Northwest Territories,0
2015,11.0,Northwest Territories,4
2015,12.0,Northwest Territories,0
2016,1.0,Northwest Territories,0
2016,2.0,Northwest Territories,0
2016,4.0,Northwest Territories,0
2016,5.0,Northwest Territories,3
2016,6.0,Northwest Territories,58
2016,7.0,Northwest Territories,112
2016,8.0,Northwest Territories,20
2016,9.0,Northwest Territories,0
2016,10.0,Northwest Territories,0
2016,11.0,Northwest Territories,0
2016,12.0,Northwest Territories,0
2017,1.0,Northwest Territories,0
2017,2.0,Northwest Territories,0
2017,4.0,Northwest Territories,0
2017,5.0,Northwest Territories,22
2017,6.0,Northwest Territories,33
2017,7.0,Northwest Territories,123
2017,8.0,Northwest Territories,77
2017,9.0,Northwest Territories,13
2017,10.0,Northwest Territories,0
2017,11.0,Northwest Territories,0
2017,12.0,Northwest Territories,0
2018,1.0,Northwest Territories,0
2018,2.0,Northwest Territories,0
2018,4.0,Northwest Territories,0
2018,5.0,Northwest Territories,4
2018,6.0,Northwest Territories,14
2018,7.0,Northwest Territories,35
2018,8.0,Northwest Territories,7
2018,9.0,Northwest Territories,2
2018,10.0,Northwest Territories,0
2018,11.0,Northwest Territories,1
2018,12.0,Northwest Territories,0
2019,1.0,Northwest Territories,0
2019,2.0,Northwest Territories,0
2019,4.0,Northwest Territories,6
2019,5.0,Northwest Territories,8
2019,6.0,Northwest Territories,32
2019,7.0,Northwest Territories,88
2019,8.0,Northwest Territories,11
2019,9.0,Northwest Territories,0
2019,10.0,Northwest Territories,1
2019,11.0,Northwest Territories,1
2019,12.0,Northwest Territories,0
2020,1.0,Northwest Territories,0
2020,2.0,Northwest Territories,0
2020,4.0,Northwest Territories,0
2020,5.0,Northwest Territories,1
2020,6.0,Northwest Territories,47
2020,7.0,Northwest Territories,15
2020,8.0,Northwest Territories,7
2020,9.0,Northwest Territories,0
2020,10.0,Northwest Territories,0
2020,11.0,Northwest Territories,0
2020,12.0,Northwest Territories,0
2021,1.0,Northwest Territories,0
2021,2.0,Northwest Territories,0
2021,4.0,Northwest Territories,0
2021,5.0,Northwest Territories,2
2021,6.0,Northwest Territories,37
2021,7.0,Northwest Territories,100
2021,8.0,Northwest Territories,11
2021,9.0,Northwest Territories,0
2021,10.0,Northwest Territories,0
2021,11.0,Northwest Territories,0
2021,12.0,Northwest Territories,0
2022,1.0,Northwest Territories,0
2022,2.0,Northwest Territories,0
2022,4.0,Northwest Territories,0
2022,5.0,Northwest Territories,7
2022,6.0,Northwest Territories,71
2022,7.0,Northwest Territories,118
2022,8.0,Northwest Territories,63
2022,9.0,Northwest Territories,6
2022,10.0,Northwest Territories,6
2022,11.0,Northwest Territories,2
2022,12.0,Northwest Territories,1
1990,1.0,Nova Scotia,0
1990,3.0,Nova Scotia,34
1990,4.0,Nova Scotia,89
1990,5.0,Nova Scotia,134
1990,6.0,Nova Scotia,58
1990,7.0,Nova Scotia,74
1990,8.0,Nova Scotia,62
1990,9.0,Nova Scotia,36
1990,10.0,Nova Scotia,9
1990,11.0,Nova Scotia,1
1991,1.0,Nova Scotia,0
1991,3.0,Nova Scotia,26
1991,4.0,Nova Scotia,208
1991,5.0,Nova Scotia,174
1991,6.0,Nova Scotia,145
1991,7.0,Nova Scotia,162
1991,8.0,Nova Scotia,10
1991,9.0,Nova Scotia,0
1991,10.0,Nova Scotia,1
1991,11.0,Nova Scotia,0
1992,1.0,Nova Scotia,0
1992,3.0,Nova Scotia,0
1992,4.0,Nova Scotia,43
1992,5.0,Nova Scotia,138
1992,6.0,Nova Scotia,46
1992,7.0,Nova Scotia,19
1992,8.0,Nova Scotia,18
1992,9.0,Nova Scotia,19
1992,10.0,Nova Scotia,13
1992,11.0,Nova Scotia,0
1993,1.0,Nova Scotia,0
1993,3.0,Nova Scotia,0
1993,4.0,Nova Scotia,78
1993,5.0,Nova Scotia,110
1993,6.0,Nova Scotia,20
1993,7.0,Nova Scotia,21
1993,8.0,Nova Scotia,43
1993,9.0,Nova Scotia,26
1993,10.0,Nova Scotia,4
1993,11.0,Nova Scotia,0
1994,1.0,Nova Scotia,0
1994,3.0,Nova Scotia,1
1994,4.0,Nova Scotia,63
1994,5.0,Nova Scotia,33
1994,6.0,Nova Scotia,28
1994,7.0,Nova Scotia,57
1994,8.0,Nova Scotia,23
1994,9.0,Nova Scotia,22
1994,10.0,Nova Scotia,22
1994,11.0,Nova Scotia,14
1995,1.0,Nova Scotia,0
1995,3.0,Nova Scotia,28
1995,4.0,Nova Scotia,80
1995,5.0,Nova Scotia,145
1995,6.0,Nova Scotia,49
1995,7.0,Nova Scotia,26
1995,8.0,Nova Scotia,36
1995,9.0,Nova Scotia,37
1995,10.0,Nova Scotia,4
1995,11.0,Nova Scotia,2
1996,1.0,Nova Scotia,0
1996,3.0,Nova Scotia,55
1996,4.0,Nova Scotia,65
1996,5.0,Nova Scotia,66
1996,6.0,Nova Scotia,45
1996,7.0,Nova Scotia,9
1996,8.0,Nova Scotia,20
1996,9.0,Nova Scotia,7
1996,10.0,Nova Scotia,3
1996,11.0,Nova Scotia,0
1997,1.0,Nova Scotia,0
1997,3.0,Nova Scotia,1
1997,4.0,Nova Scotia,44
1997,5.0,Nova Scotia,77
1997,6.0,Nova Scotia,35
1997,7.0,Nova Scotia,108
1997,8.0,Nova Scotia,59
1997,9.0,Nova Scotia,16
1997,10.0,Nova Scotia,30
1997,11.0,Nova Scotia,0
1998,1.0,Nova Scotia,0
1998,3.0,Nova Scotia,20
1998,4.0,Nova Scotia,86
1998,5.0,Nova Scotia,91
1998,6.0,Nova Scotia,45
1998,7.0,Nova Scotia,19
1998,8.0,Nova Scotia,61
1998,9.0,Nova Scotia,8
1998,10.0,Nova Scotia,16
1998,11.0,Nova Scotia,0
1999,1.0,Nova Scotia,0
1999,3.0,Nova Scotia,23
1999,4.0,Nova Scotia,78
1999,5.0,Nova Scotia,129
1999,6.0,Nova Scotia,97
1999,7.0,Nova Scotia,89
1999,8.0,Nova Scotia,24
1999,9.0,Nova Scotia,14
1999,10.0,Nova Scotia,3
1999,11.0,Nova Scotia,7
2000,1.0,Nova Scotia,0
2000,3.0,Nova Scotia,4
2000,4.0,Nova Scotia,19
2000,5.0,Nova Scotia,57
2000,6.0,Nova Scotia,51
2000,7.0,Nova Scotia,25
2000,8.0,Nova Scotia,29
2000,9.0,Nova Scotia,18
2000,10.0,Nova Scotia,8
2000,11.0,Nova Scotia,1
2001,1.0,Nova Scotia,0
2001,3.0,Nova Scotia,4
2001,4.0,Nova Scotia,36
2001,5.0,Nova Scotia,139
2001,6.0,Nova Scotia,31
2001,7.0,Nova Scotia,67
2001,8.0,Nova Scotia,129
2001,9.0,Nova Scotia,47
2001,10.0,Nova Scotia,28
2001,11.0,Nova Scotia,8
2002,1.0,Nova Scotia,0
2002,3.0,Nova Scotia,5
2002,4.0,Nova Scotia,23
2002,5.0,Nova Scotia,111
2002,6.0,Nova Scotia,31
2002,7.0,Nova Scotia,26
2002,8.0,Nova Scotia,55
2002,9.0,Nova Scotia,18
2002,10.0,Nova Scotia,0
2002,11.0,Nova Scotia,1
2003,1.0,Nova Scotia,0
2003,3.0,Nova Scotia,2
2003,4.0,Nova Scotia,75
2003,5.0,Nova Scotia,100
2003,6.0,Nova Scotia,28
2003,7.0,Nova Scotia,30
2003,8.0,Nova Scotia,16
2003,9.0,Nova Scotia,13
2003,10.0,Nova Scotia,8
2003,11.0,Nova Scotia,0
2004,1.0,Nova Scotia,0
2004,3.0,Nova Scotia,0
2004,4.0,Nova Scotia,31
2004,5.0,Nova Scotia,137
2004,6.0,Nova Scotia,52
2004,7.0,Nova Scotia,11
2004,8.0,Nova Scotia,15
2004,9.0,Nova Scotia,8
2004,10.0,Nova Scotia,4
2004,11.0,Nova Scotia,1
2005,1.0,Nova Scotia,0
2005,3.0,Nova Scotia,3
2005,4.0,Nova Scotia,155
2005,5.0,Nova Scotia,12
2005,6.0,Nova Scotia,39
2005,7.0,Nova Scotia,15
2005,8.0,Nova Scotia,41
2005,9.0,Nova Scotia,22
2005,10.0,Nova Scotia,2
2005,11.0,Nova Scotia,0
2006,1.0,Nova Scotia,1
2006,3.0,Nova Scotia,87
2006,4.0,Nova Scotia,69
2006,5.0,Nova Scotia,29
2006,6.0,Nova Scotia,1
2006,7.0,Nova Scotia,6
2006,8.0,Nova Scotia,10
2006,9.0,Nova Scotia,12
2006,10.0,Nova Scotia,1
2006,11.0,Nova Scotia,0
2007,1.0,Nova Scotia,0
2007,3.0,Nova Scotia,18
2007,4.0,Nova Scotia,148
2007,5.0,Nova Scotia,165
2007,6.0,Nova Scotia,16
2007,7.0,Nova Scotia,15
2007,8.0,Nova Scotia,19
2007,9.0,Nova Scotia,2
2007,10.0,Nova Scotia,3
2007,11.0,Nova Scotia,1
2008,1.0,Nova Scotia,0
2008,3.0,Nova Scotia,2
2008,4.0,Nova Scotia,136
2008,5.0,Nova Scotia,45
2008,6.0,Nova Scotia,37
2008,7.0,Nova Scotia,19
2008,8.0,Nova Scotia,2
2008,9.0,Nova Scotia,3
2008,10.0,Nova Scotia,2
2008,11.0,Nova Scotia,1
2009,1.0,Nova Scotia,0
2009,3.0,Nova Scotia,4
2009,4.0,Nova Scotia,104
2009,5.0,Nova Scotia,46
2009,6.0,Nova Scotia,8
2009,7.0,Nova Scotia,7
2009,8.0,Nova Scotia,14
2009,9.0,Nova Scotia,7
2009,10.0,Nova Scotia,0
2009,11.0,Nova Scotia,0
2010,1.0,Nova Scotia,0
2010,3.0,Nova Scotia,59
2010,4.0,Nova Scotia,114
2010,5.0,Nova Scotia,63
2010,6.0,Nova Scotia,9
2010,7.0,Nova Scotia,0
2010,8.0,Nova Scotia,0
2010,9.0,Nova Scotia,0
2010,10.0,Nova Scotia,0
2010,11.0,Nova Scotia,5
2011,1.0,Nova Scotia,0
2011,3.0,Nova Scotia,20
2011,4.0,Nova Scotia,62
2011,5.0,Nova Scotia,9
2011,6.0,Nova Scotia,6
2011,7.0,Nova Scotia,8
2011,8.0,Nova Scotia,7
2011,9.0,Nova Scotia,2
2011,10.0,Nova Scotia,0
2011,11.0,Nova Scotia,0
2012,1.0,Nova Scotia,0
2012,3.0,Nova Scotia,72
2012,4.0,Nova Scotia,157
2012,5.0,Nova Scotia,35
2012,6.0,Nova Scotia,22
2012,7.0,Nova Scotia,32
2012,8.0,Nova Scotia,26
2012,9.0,Nova Scotia,9
2012,10.0,Nova Scotia,0
2012,11.0,Nova Scotia,0
2013,1.0,Nova Scotia,0
2013,3.0,Nova Scotia,3
2013,4.0,Nova Scotia,59
2013,5.0,Nova Scotia,85
2013,6.0,Nova Scotia,2
2013,7.0,Nova Scotia,6
2013,8.0,Nova Scotia,17
2013,9.0,Nova Scotia,2
2013,10.0,Nova Scotia,0
2013,11.0,Nova Scotia,0
2014,1.0,Nova Scotia,0
2014,3.0,Nova Scotia,1
2014,4.0,Nova Scotia,41
2014,5.0,Nova Scotia,71
2014,6.0,Nova Scotia,23
2014,7.0,Nova Scotia,13
2014,8.0,Nova Scotia,10
2014,9.0,Nova Scotia,8
2014,10.0,Nova Scotia,5
2014,11.0,Nova Scotia,0
2015,1.0,Nova Scotia,0
2015,3.0,Nova Scotia,0
2015,4.0,Nova Scotia,1
2015,5.0,Nova Scotia,204
2015,6.0,Nova Scotia,6
2015,7.0,Nova Scotia,12
2015,8.0,Nova Scotia,8
2015,9.0,Nova Scotia,18
2015,10.0,Nova Scotia,0
2015,11.0,Nova Scotia,0
2016,1.0,Nova Scotia,0
2016,3.0,Nova Scotia,1
2016,4.0,Nova Scotia,104
2016,5.0,Nova Scotia,59
2016,6.0,Nova Scotia,28
2016,7.0,Nova Scotia,15
2016,8.0,Nova Scotia,38
2016,9.0,Nova Scotia,22
2016,10.0,Nova Scotia,4
2016,11.0,Nova Scotia,0
2017,1.0,Nova Scotia,0
2017,3.0,Nova Scotia,0
2017,4.0,Nova Scotia,82
2017,5.0,Nova Scotia,44
2017,6.0,Nova Scotia,11
2017,7.0,Nova Scotia,12
2017,8.0,Nova Scotia,15
2017,9.0,Nova Scotia,7
2017,10.0,Nova Scotia,5
2017,11.0,Nova Scotia,1
2018,1.0,Nova Scotia,0
2018,3.0,Nova Scotia,2
2018,4.0,Nova Scotia,51
2018,5.0,Nova Scotia,54
2018,6.0,Nova Scotia,26
2018,7.0,Nova Scotia,24
2018,8.0,Nova Scotia,17
2018,9.0,Nova Scotia,22
2018,10.0,Nova Scotia,0
2018,11.0,Nova Scotia,0
2019,1.0,Nova Scotia,0
2019,3.0,Nova Scotia,17
2019,4.0,Nova Scotia,16
2019,5.0,Nova Scotia,45
2019,6.0,Nova Scotia,13
2019,7.0,Nova Scotia,7
2019,8.0,Nova Scotia,34
2019,9.0,Nova Scotia,9
2019,10.0,Nova Scotia,2
2019,11.0,Nova Scotia,0
2020,1.0,Nova Scotia,0
2020,3.0,Nova Scotia,5
2020,4.0,Nova Scotia,38
2020,5.0,Nova Scotia,50
2020,6.0,Nova Scotia,22
2020,7.0,Nova Scotia,11
2020,8.0,Nova Scotia,43
2020,9.0,Nova Scotia,5
2020,10.0,Nova Scotia,4
2020,11.0,Nova Scotia,0
2021,1.0,Nova Scotia,0
2021,3.0,Nova Scotia,7
2021,4.0,Nova Scotia,45
2021,5.0,Nova Scotia,30
